rep_id,rep_name,region,city,month_year,monthly_rx,rolling_3m_avg_rx,efficiency_ratio,performance_quadrant
81,Vansha Thakkar,East,Patna,2024-01,319,333.33,0.981,"High Effort, Low Impact"
81,Vansha Thakkar,East,Patna,2024-02,335,325.0,0.981,"High Effort, Low Impact"
81,Vansha Thakkar,East,Patna,2024-03,383,345.67,0.981,"High Effort, Low Impact"
81,Vansha Thakkar,East,Patna,2024-04,379,365.67,0.981,"High Effort, Low Impact"
81,Vansha Thakkar,East,Patna,2024-05,374,378.67,0.981,"High Effort, Low Impact"
81,Vansha Thakkar,East,Patna,2024-06,389,380.67,0.981,"High Effort, Low Impact"
81,Vansha Thakkar,East,Patna,2024-07,307,356.67,0.981,"High Effort, Low Impact"
81,Vansha Thakkar,East,Patna,2024-08,312,336.0,0.981,"High Effort, Low Impact"
81,Vansha Thakkar,East,Patna,2024-09,304,307.67,0.981,"High Effort, Low Impact"
81,Vansha Thakkar,East,Patna,2024-10,338,318.0,0.981,"High Effort, Low Impact"
81,Vansha Thakkar,East,Patna,2024-11,346,329.33,0.981,"High Effort, Low Impact"
81,Vansha Thakkar,East,Patna,2024-12,356,346.67,0.981,"High Effort, Low Impact"
82,Dakshesh Trivedi,East,Patna,2023-07,295,295.0,0.981,"High Effort, Low Impact"
82,Dakshesh Trivedi,East,Patna,2023-08,287,291.0,0.981,"High Effort, Low Impact"
82,Dakshesh Trivedi,East,Patna,2023-09,297,293.0,0.981,"High Effort, Low Impact"
82,Dakshesh Trivedi,East,Patna,2023-10,355,313.0,0.981,"High Effort, Low Impact"
82,Dakshesh Trivedi,East,Patna,2023-11,360,337.33,0.981,"High Effort, Low Impact"
82,Dakshesh Trivedi,East,Patna,2023-12,321,345.33,0.981,"High Effort, Low Impact"
82,Dakshesh Trivedi,East,Patna,2024-01,319,333.33,0.981,"High Effort, Low Impact"
82,Dakshesh Trivedi,East,Patna,2024-02,335,325.0,0.981,"High Effort, Low Impact"
82,Dakshesh Trivedi,East,Patna,2024-03,383,345.67,0.981,"High Effort, Low Impact"
82,Dakshesh Trivedi,East,Patna,2024-04,379,365.67,0.981,"High Effort, Low Impact"
82,Dakshesh Trivedi,East,Patna,2024-05,374,378.67,0.981,"High Effort, Low Impact"
82,Dakshesh Trivedi,East,Patna,2024-06,389,380.67,0.981,"High Effort, Low Impact"
82,Dakshesh Trivedi,East,Patna,2024-07,307,356.67,0.981,"High Effort, Low Impact"
82,Dakshesh Trivedi,East,Patna,2024-08,312,336.0,0.981,"High Effort, Low Impact"
82,Dakshesh Trivedi,East,Patna,2024-09,304,307.67,0.981,"High Effort, Low Impact"
82,Dakshesh Trivedi,East,Patna,2024-10,338,318.0,0.981,"High Effort, Low Impact"
82,Dakshesh Trivedi,East,Patna,2024-11,346,329.33,0.981,"High Effort, Low Impact"
82,Dakshesh Trivedi,East,Patna,2024-12,356,346.67,0.981,"High Effort, Low Impact"
83,Quincy Biswas,East,Patna,2023-07,273,273.0,1.001,"High Effort, High Impact"
83,Quincy Biswas,East,Patna,2023-08,280,276.5,1.001,"High Effort, High Impact"
83,Quincy Biswas,East,Patna,2023-09,308,287.0,1.001,"High Effort, High Impact"
83,Quincy Biswas,East,Patna,2023-10,363,317.0,1.001,"High Effort, High Impact"
83,Quincy Biswas,East,Patna,2023-11,368,346.33,1.001,"High Effort, High Impact"
83,Quincy Biswas,East,Patna,2023-12,321,350.67,1.001,"High Effort, High Impact"
83,Quincy Biswas,East,Patna,2024-01,337,342.0,1.001,"High Effort, High Impact"
83,Quincy Biswas,East,Patna,2024-02,352,336.67,1.001,"High Effort, High Impact"
83,Quincy Biswas,East,Patna,2024-03,391,360.0,1.001,"High Effort, High Impact"
83,Quincy Biswas,East,Patna,2024-04,384,375.67,1.001,"High Effort, High Impact"
83,Quincy Biswas,East,Patna,2024-05,385,386.67,1.001,"High Effort, High Impact"
83,Quincy Biswas,East,Patna,2024-06,375,381.33,1.001,"High Effort, High Impact"
83,Quincy Biswas,East,Patna,2024-07,326,362.0,1.001,"High Effort, High Impact"
83,Quincy Biswas,East,Patna,2024-08,305,335.33,1.001,"High Effort, High Impact"
83,Quincy Biswas,East,Patna,2024-09,321,317.33,1.001,"High Effort, High Impact"
83,Quincy Biswas,East,Patna,2024-10,353,326.33,1.001,"High Effort, High Impact"
83,Quincy Biswas,East,Patna,2024-11,380,351.33,1.001,"High Effort, High Impact"
83,Quincy Biswas,East,Patna,2024-12,359,364.0,1.001,"High Effort, High Impact"
84,Wahab Raval,East,Patna,2023-07,273,273.0,1.001,"High Effort, High Impact"
84,Wahab Raval,East,Patna,2023-08,280,276.5,1.001,"High Effort, High Impact"
84,Wahab Raval,East,Patna,2023-09,308,287.0,1.001,"High Effort, High Impact"
84,Wahab Raval,East,Patna,2023-10,363,317.0,1.001,"High Effort, High Impact"
84,Wahab Raval,East,Patna,2023-11,368,346.33,1.001,"High Effort, High Impact"
84,Wahab Raval,East,Patna,2023-12,321,350.67,1.001,"High Effort, High Impact"
84,Wahab Raval,East,Patna,2024-01,337,342.0,1.001,"High Effort, High Impact"
84,Wahab Raval,East,Patna,2024-02,352,336.67,1.001,"High Effort, High Impact"
84,Wahab Raval,East,Patna,2024-03,391,360.0,1.001,"High Effort, High Impact"
84,Wahab Raval,East,Patna,2024-04,384,375.67,1.001,"High Effort, High Impact"
84,Wahab Raval,East,Patna,2024-05,385,386.67,1.001,"High Effort, High Impact"
84,Wahab Raval,East,Patna,2024-06,375,381.33,1.001,"High Effort, High Impact"
84,Wahab Raval,East,Patna,2024-07,326,362.0,1.001,"High Effort, High Impact"
84,Wahab Raval,East,Patna,2024-08,305,335.33,1.001,"High Effort, High Impact"
84,Wahab Raval,East,Patna,2024-09,321,317.33,1.001,"High Effort, High Impact"
84,Wahab Raval,East,Patna,2024-10,353,326.33,1.001,"High Effort, High Impact"
84,Wahab Raval,East,Patna,2024-11,380,351.33,1.001,"High Effort, High Impact"
84,Wahab Raval,East,Patna,2024-12,359,364.0,1.001,"High Effort, High Impact"
85,Yatin Baral,East,Bhubaneswar,2023-07,162,162.0,1.27,"High Effort, High Impact"
85,Yatin Baral,East,Bhubaneswar,2023-08,141,151.5,1.27,"High Effort, High Impact"
85,Yatin Baral,East,Bhubaneswar,2023-09,154,152.33,1.27,"High Effort, High Impact"
85,Yatin Baral,East,Bhubaneswar,2023-10,206,167.0,1.27,"High Effort, High Impact"
85,Yatin Baral,East,Bhubaneswar,2023-11,203,187.67,1.27,"High Effort, High Impact"
85,Yatin Baral,East,Bhubaneswar,2023-12,190,199.67,1.27,"High Effort, High Impact"
85,Yatin Baral,East,Bhubaneswar,2024-01,190,194.33,1.27,"High Effort, High Impact"
85,Yatin Baral,East,Bhubaneswar,2024-02,191,190.33,1.27,"High Effort, High Impact"
85,Yatin Baral,East,Bhubaneswar,2024-03,220,200.33,1.27,"High Effort, High Impact"
85,Yatin Baral,East,Bhubaneswar,2024-04,218,209.67,1.27,"High Effort, High Impact"
85,Yatin Baral,East,Bhubaneswar,2024-05,217,218.33,1.27,"High Effort, High Impact"
85,Yatin Baral,East,Bhubaneswar,2024-06,194,209.67,1.27,"High Effort, High Impact"
85,Yatin Baral,East,Bhubaneswar,2024-07,172,194.33,1.27,"High Effort, High Impact"
85,Yatin Baral,East,Bhubaneswar,2024-08,151,172.33,1.27,"High Effort, High Impact"
85,Yatin Baral,East,Bhubaneswar,2024-09,160,161.0,1.27,"High Effort, High Impact"
85,Yatin Baral,East,Bhubaneswar,2024-10,222,177.67,1.27,"High Effort, High Impact"
85,Yatin Baral,East,Bhubaneswar,2024-11,223,201.67,1.27,"High Effort, High Impact"
85,Yatin Baral,East,Bhubaneswar,2024-12,199,214.67,1.27,"High Effort, High Impact"
86,Oni Virk,East,Bhubaneswar,2023-07,162,162.0,1.27,"High Effort, High Impact"
86,Oni Virk,East,Bhubaneswar,2023-08,141,151.5,1.27,"High Effort, High Impact"
86,Oni Virk,East,Bhubaneswar,2023-09,154,152.33,1.27,"High Effort, High Impact"
86,Oni Virk,East,Bhubaneswar,2023-10,206,167.0,1.27,"High Effort, High Impact"
86,Oni Virk,East,Bhubaneswar,2023-11,203,187.67,1.27,"High Effort, High Impact"
86,Oni Virk,East,Bhubaneswar,2023-12,190,199.67,1.27,"High Effort, High Impact"
86,Oni Virk,East,Bhubaneswar,2024-01,190,194.33,1.27,"High Effort, High Impact"
86,Oni Virk,East,Bhubaneswar,2024-02,191,190.33,1.27,"High Effort, High Impact"
86,Oni Virk,East,Bhubaneswar,2024-03,220,200.33,1.27,"High Effort, High Impact"
86,Oni Virk,East,Bhubaneswar,2024-04,218,209.67,1.27,"High Effort, High Impact"
86,Oni Virk,East,Bhubaneswar,2024-05,217,218.33,1.27,"High Effort, High Impact"
86,Oni Virk,East,Bhubaneswar,2024-06,194,209.67,1.27,"High Effort, High Impact"
86,Oni Virk,East,Bhubaneswar,2024-07,172,194.33,1.27,"High Effort, High Impact"
86,Oni Virk,East,Bhubaneswar,2024-08,151,172.33,1.27,"High Effort, High Impact"
86,Oni Virk,East,Bhubaneswar,2024-09,160,161.0,1.27,"High Effort, High Impact"
86,Oni Virk,East,Bhubaneswar,2024-10,222,177.67,1.27,"High Effort, High Impact"
86,Oni Virk,East,Bhubaneswar,2024-11,223,201.67,1.27,"High Effort, High Impact"
86,Oni Virk,East,Bhubaneswar,2024-12,199,214.67,1.27,"High Effort, High Impact"
87,Advika Jayaraman,East,Bhubaneswar,2023-07,183,183.0,1.303,"High Effort, High Impact"
87,Advika Jayaraman,East,Bhubaneswar,2023-08,140,161.5,1.303,"High Effort, High Impact"
87,Advika Jayaraman,East,Bhubaneswar,2023-09,170,164.33,1.303,"High Effort, High Impact"
87,Advika Jayaraman,East,Bhubaneswar,2023-10,191,167.0,1.303,"High Effort, High Impact"
87,Advika Jayaraman,East,Bhubaneswar,2023-11,201,187.33,1.303,"High Effort, High Impact"
87,Advika Jayaraman,East,Bhubaneswar,2023-12,192,194.67,1.303,"High Effort, High Impact"
87,Advika Jayaraman,East,Bhubaneswar,2024-01,176,189.67,1.303,"High Effort, High Impact"
87,Advika Jayaraman,East,Bhubaneswar,2024-02,189,185.67,1.303,"High Effort, High Impact"
87,Advika Jayaraman,East,Bhubaneswar,2024-03,227,197.33,1.303,"High Effort, High Impact"
87,Advika Jayaraman,East,Bhubaneswar,2024-04,230,215.33,1.303,"High Effort, High Impact"
87,Advika Jayaraman,East,Bhubaneswar,2024-05,230,229.0,1.303,"High Effort, High Impact"
87,Advika Jayaraman,East,Bhubaneswar,2024-06,187,215.67,1.303,"High Effort, High Impact"
87,Advika Jayaraman,East,Bhubaneswar,2024-07,180,199.0,1.303,"High Effort, High Impact"
87,Advika Jayaraman,East,Bhubaneswar,2024-08,158,175.0,1.303,"High Effort, High Impact"
87,Advika Jayaraman,East,Bhubaneswar,2024-09,167,168.33,1.303,"High Effort, High Impact"
87,Advika Jayaraman,East,Bhubaneswar,2024-10,209,178.0,1.303,"High Effort, High Impact"
87,Advika Jayaraman,East,Bhubaneswar,2024-11,238,204.67,1.303,"High Effort, High Impact"
87,Advika Jayaraman,East,Bhubaneswar,2024-12,233,226.67,1.303,"High Effort, High Impact"
88,William Lanka,East,Bhubaneswar,2023-07,183,183.0,1.303,"High Effort, High Impact"
88,William Lanka,East,Bhubaneswar,2023-08,140,161.5,1.303,"High Effort, High Impact"
88,William Lanka,East,Bhubaneswar,2023-09,170,164.33,1.303,"High Effort, High Impact"
88,William Lanka,East,Bhubaneswar,2023-10,191,167.0,1.303,"High Effort, High Impact"
88,William Lanka,East,Bhubaneswar,2023-11,201,187.33,1.303,"High Effort, High Impact"
88,William Lanka,East,Bhubaneswar,2023-12,192,194.67,1.303,"High Effort, High Impact"
88,William Lanka,East,Bhubaneswar,2024-01,176,189.67,1.303,"High Effort, High Impact"
88,William Lanka,East,Bhubaneswar,2024-02,189,185.67,1.303,"High Effort, High Impact"
88,William Lanka,East,Bhubaneswar,2024-03,227,197.33,1.303,"High Effort, High Impact"
88,William Lanka,East,Bhubaneswar,2024-04,230,215.33,1.303,"High Effort, High Impact"
88,William Lanka,East,Bhubaneswar,2024-05,230,229.0,1.303,"High Effort, High Impact"
88,William Lanka,East,Bhubaneswar,2024-06,187,215.67,1.303,"High Effort, High Impact"
88,William Lanka,East,Bhubaneswar,2024-07,180,199.0,1.303,"High Effort, High Impact"
88,William Lanka,East,Bhubaneswar,2024-08,158,175.0,1.303,"High Effort, High Impact"
88,William Lanka,East,Bhubaneswar,2024-09,167,168.33,1.303,"High Effort, High Impact"
88,William Lanka,East,Bhubaneswar,2024-10,209,178.0,1.303,"High Effort, High Impact"
88,William Lanka,East,Bhubaneswar,2024-11,238,204.67,1.303,"High Effort, High Impact"
88,William Lanka,East,Bhubaneswar,2024-12,233,226.67,1.303,"High Effort, High Impact"
89,Karan Mital,West,Mumbai,2023-07,1665,1665.0,0.962,"Low Effort, Low Impact"
89,Karan Mital,West,Mumbai,2023-08,1702,1683.5,0.962,"Low Effort, Low Impact"
89,Karan Mital,West,Mumbai,2023-09,1688,1685.0,0.962,"Low Effort, Low Impact"
89,Karan Mital,West,Mumbai,2023-10,2048,1812.67,0.962,"Low Effort, Low Impact"
89,Karan Mital,West,Mumbai,2023-11,2021,1919.0,0.962,"Low Effort, Low Impact"
89,Karan Mital,West,Mumbai,2023-12,1884,1984.33,0.962,"Low Effort, Low Impact"
89,Karan Mital,West,Mumbai,2024-01,1914,1939.67,0.962,"Low Effort, Low Impact"
89,Karan Mital,West,Mumbai,2024-02,2113,1970.33,0.962,"Low Effort, Low Impact"
89,Karan Mital,West,Mumbai,2024-03,2116,2047.67,0.962,"Low Effort, Low Impact"
89,Karan Mital,West,Mumbai,2024-04,2117,2115.33,0.962,"Low Effort, Low Impact"
89,Karan Mital,West,Mumbai,2024-05,2149,2127.33,0.962,"Low Effort, Low Impact"
89,Karan Mital,West,Mumbai,2024-06,2208,2158.0,0.962,"Low Effort, Low Impact"
89,Karan Mital,West,Mumbai,2024-07,1861,2072.67,0.962,"Low Effort, Low Impact"
89,Karan Mital,West,Mumbai,2024-08,1848,1972.33,0.962,"Low Effort, Low Impact"
89,Karan Mital,West,Mumbai,2024-09,1878,1862.33,0.962,"Low Effort, Low Impact"
89,Karan Mital,West,Mumbai,2024-10,2220,1982.0,0.962,"Low Effort, Low Impact"
89,Karan Mital,West,Mumbai,2024-11,2215,2104.33,0.962,"Low Effort, Low Impact"
89,Karan Mital,West,Mumbai,2024-12,2044,2159.67,0.962,"Low Effort, Low Impact"
90,Diya Bora,West,Mumbai,2023-07,1681,1681.0,0.961,"Low Effort, Low Impact"
90,Diya Bora,West,Mumbai,2023-08,1716,1698.5,0.961,"Low Effort, Low Impact"
90,Diya Bora,West,Mumbai,2023-09,1731,1709.33,0.961,"Low Effort, Low Impact"
90,Diya Bora,West,Mumbai,2023-10,2054,1833.67,0.961,"Low Effort, Low Impact"
90,Diya Bora,West,Mumbai,2023-11,2042,1942.33,0.961,"Low Effort, Low Impact"
90,Diya Bora,West,Mumbai,2023-12,1903,1999.67,0.961,"Low Effort, Low Impact"
90,Diya Bora,West,Mumbai,2024-01,1925,1956.67,0.961,"Low Effort, Low Impact"
90,Diya Bora,West,Mumbai,2024-02,2115,1981.0,0.961,"Low Effort, Low Impact"
90,Diya Bora,West,Mumbai,2024-03,2149,2063.0,0.961,"Low Effort, Low Impact"
90,Diya Bora,West,Mumbai,2024-04,2135,2133.0,0.961,"Low Effort, Low Impact"
90,Diya Bora,West,Mumbai,2024-05,2168,2150.67,0.961,"Low Effort, Low Impact"
90,Diya Bora,West,Mumbai,2024-06,2220,2174.33,0.961,"Low Effort, Low Impact"
90,Diya Bora,West,Mumbai,2024-07,1880,2089.33,0.961,"Low Effort, Low Impact"
90,Diya Bora,West,Mumbai,2024-08,1900,2000.0,0.961,"Low Effort, Low Impact"
90,Diya Bora,West,Mumbai,2024-09,1913,1897.67,0.961,"Low Effort, Low Impact"
90,Diya Bora,West,Mumbai,2024-10,2222,2011.67,0.961,"Low Effort, Low Impact"
90,Diya Bora,West,Mumbai,2024-11,2238,2124.33,0.961,"Low Effort, Low Impact"
90,Diya Bora,West,Mumbai,2024-12,2055,2171.67,0.961,"Low Effort, Low Impact"
91,Tara Chaudhry,West,Mumbai,2023-07,1647,1647.0,0.95,"Low Effort, Low Impact"
91,Tara Chaudhry,West,Mumbai,2023-08,1691,1669.0,0.95,"Low Effort, Low Impact"
91,Tara Chaudhry,West,Mumbai,2023-09,1705,1681.0,0.95,"Low Effort, Low Impact"
91,Tara Chaudhry,West,Mumbai,2023-10,2023,1806.33,0.95,"Low Effort, Low Impact"
91,Tara Chaudhry,West,Mumbai,2023-11,2021,1916.33,0.95,"Low Effort, Low Impact"
91,Tara Chaudhry,West,Mumbai,2023-12,1865,1969.67,0.95,"Low Effort, Low Impact"
91,Tara Chaudhry,West,Mumbai,2024-01,1896,1927.33,0.95,"Low Effort, Low Impact"
91,Tara Chaudhry,West,Mumbai,2024-02,2097,1952.67,0.95,"Low Effort, Low Impact"
91,Tara Chaudhry,West,Mumbai,2024-03,2117,2036.67,0.95,"Low Effort, Low Impact"
91,Tara Chaudhry,West,Mumbai,2024-04,2105,2106.33,0.95,"Low Effort, Low Impact"
91,Tara Chaudhry,West,Mumbai,2024-05,2131,2117.67,0.95,"Low Effort, Low Impact"
91,Tara Chaudhry,West,Mumbai,2024-06,2201,2145.67,0.95,"Low Effort, Low Impact"
91,Tara Chaudhry,West,Mumbai,2024-07,1842,2058.0,0.95,"Low Effort, Low Impact"
91,Tara Chaudhry,West,Mumbai,2024-08,1857,1966.67,0.95,"Low Effort, Low Impact"
91,Tara Chaudhry,West,Mumbai,2024-09,1871,1856.67,0.95,"Low Effort, Low Impact"
91,Tara Chaudhry,West,Mumbai,2024-10,2197,1975.0,0.95,"Low Effort, Low Impact"
91,Tara Chaudhry,West,Mumbai,2024-11,2224,2097.33,0.95,"Low Effort, Low Impact"
91,Tara Chaudhry,West,Mumbai,2024-12,2048,2156.33,0.95,"Low Effort, Low Impact"
92,Tanay Toor,West,Mumbai,2023-07,1616,1616.0,0.943,"Low Effort, Low Impact"
92,Tanay Toor,West,Mumbai,2023-08,1662,1639.0,0.943,"Low Effort, Low Impact"
92,Tanay Toor,West,Mumbai,2023-09,1662,1646.67,0.943,"Low Effort, Low Impact"
92,Tanay Toor,West,Mumbai,2023-10,1986,1770.0,0.943,"Low Effort, Low Impact"
92,Tanay Toor,West,Mumbai,2023-11,1963,1870.33,0.943,"Low Effort, Low Impact"
92,Tanay Toor,West,Mumbai,2023-12,1838,1929.0,0.943,"Low Effort, Low Impact"
92,Tanay Toor,West,Mumbai,2024-01,1850,1883.67,0.943,"Low Effort, Low Impact"
92,Tanay Toor,West,Mumbai,2024-02,2046,1911.33,0.943,"Low Effort, Low Impact"
92,Tanay Toor,West,Mumbai,2024-03,2077,1991.0,0.943,"Low Effort, Low Impact"
92,Tanay Toor,West,Mumbai,2024-04,2055,2059.33,0.943,"Low Effort, Low Impact"
92,Tanay Toor,West,Mumbai,2024-05,2099,2077.0,0.943,"Low Effort, Low Impact"
92,Tanay Toor,West,Mumbai,2024-06,2174,2109.33,0.943,"Low Effort, Low Impact"
92,Tanay Toor,West,Mumbai,2024-07,1813,2028.67,0.943,"Low Effort, Low Impact"
92,Tanay Toor,West,Mumbai,2024-08,1810,1932.33,0.943,"Low Effort, Low Impact"
92,Tanay Toor,West,Mumbai,2024-09,1849,1824.0,0.943,"Low Effort, Low Impact"
92,Tanay Toor,West,Mumbai,2024-10,2140,1933.0,0.943,"Low Effort, Low Impact"
92,Tanay Toor,West,Mumbai,2024-11,2165,2051.33,0.943,"Low Effort, Low Impact"
92,Tanay Toor,West,Mumbai,2024-12,2001,2102.0,0.943,"Low Effort, Low Impact"
93,Kevin Palla,West,Mumbai,2023-07,1613,1613.0,0.955,"Low Effort, Low Impact"
93,Kevin Palla,West,Mumbai,2023-08,1628,1620.5,0.955,"Low Effort, Low Impact"
93,Kevin Palla,West,Mumbai,2023-09,1626,1622.33,0.955,"Low Effort, Low Impact"
93,Kevin Palla,West,Mumbai,2023-10,1955,1736.33,0.955,"Low Effort, Low Impact"
93,Kevin Palla,West,Mumbai,2023-11,1952,1844.33,0.955,"Low Effort, Low Impact"
93,Kevin Palla,West,Mumbai,2023-12,1807,1904.67,0.955,"Low Effort, Low Impact"
93,Kevin Palla,West,Mumbai,2024-01,1826,1861.67,0.955,"Low Effort, Low Impact"
93,Kevin Palla,West,Mumbai,2024-02,2011,1881.33,0.955,"Low Effort, Low Impact"
93,Kevin Palla,West,Mumbai,2024-03,2030,1955.67,0.955,"Low Effort, Low Impact"
93,Kevin Palla,West,Mumbai,2024-04,2028,2023.0,0.955,"Low Effort, Low Impact"
93,Kevin Palla,West,Mumbai,2024-05,2040,2032.67,0.955,"Low Effort, Low Impact"
93,Kevin Palla,West,Mumbai,2024-06,2102,2056.67,0.955,"Low Effort, Low Impact"
93,Kevin Palla,West,Mumbai,2024-07,1781,1974.33,0.955,"Low Effort, Low Impact"
93,Kevin Palla,West,Mumbai,2024-08,1795,1892.67,0.955,"Low Effort, Low Impact"
93,Kevin Palla,West,Mumbai,2024-09,1815,1797.0,0.955,"Low Effort, Low Impact"
93,Kevin Palla,West,Mumbai,2024-10,2124,1911.33,0.955,"Low Effort, Low Impact"
93,Kevin Palla,West,Mumbai,2024-11,2148,2029.0,0.955,"Low Effort, Low Impact"
93,Kevin Palla,West,Mumbai,2024-12,1962,2078.0,0.955,"Low Effort, Low Impact"
94,Yash Pingle,West,Mumbai,2023-07,1714,1714.0,0.947,"Low Effort, Low Impact"
94,Yash Pingle,West,Mumbai,2023-08,1728,1721.0,0.947,"Low Effort, Low Impact"
94,Yash Pingle,West,Mumbai,2023-09,1733,1725.0,0.947,"Low Effort, Low Impact"
94,Yash Pingle,West,Mumbai,2023-10,2089,1850.0,0.947,"Low Effort, Low Impact"
94,Yash Pingle,West,Mumbai,2023-11,2071,1964.33,0.947,"Low Effort, Low Impact"
94,Yash Pingle,West,Mumbai,2023-12,1934,2031.33,0.947,"Low Effort, Low Impact"
94,Yash Pingle,West,Mumbai,2024-01,1956,1987.0,0.947,"Low Effort, Low Impact"
94,Yash Pingle,West,Mumbai,2024-02,2139,2009.67,0.947,"Low Effort, Low Impact"
94,Yash Pingle,West,Mumbai,2024-03,2166,2087.0,0.947,"Low Effort, Low Impact"
94,Yash Pingle,West,Mumbai,2024-04,2172,2159.0,0.947,"Low Effort, Low Impact"
94,Yash Pingle,West,Mumbai,2024-05,2186,2174.67,0.947,"Low Effort, Low Impact"
94,Yash Pingle,West,Mumbai,2024-06,2261,2206.33,0.947,"Low Effort, Low Impact"
94,Yash Pingle,West,Mumbai,2024-07,1894,2113.67,0.947,"Low Effort, Low Impact"
94,Yash Pingle,West,Mumbai,2024-08,1913,2022.67,0.947,"Low Effort, Low Impact"
94,Yash Pingle,West,Mumbai,2024-09,1926,1911.0,0.947,"Low Effort, Low Impact"
94,Yash Pingle,West,Mumbai,2024-10,2257,2032.0,0.947,"Low Effort, Low Impact"
94,Yash Pingle,West,Mumbai,2024-11,2270,2151.0,0.947,"Low Effort, Low Impact"
94,Yash Pingle,West,Mumbai,2024-12,2099,2208.67,0.947,"Low Effort, Low Impact"
95,Nakul Sarma,West,Mumbai,2023-07,1734,1734.0,0.988,"Low Effort, High Impact"
95,Nakul Sarma,West,Mumbai,2023-08,1743,1738.5,0.988,"Low Effort, High Impact"
95,Nakul Sarma,West,Mumbai,2023-09,1743,1740.0,0.988,"Low Effort, High Impact"
95,Nakul Sarma,West,Mumbai,2023-10,2074,1853.33,0.988,"Low Effort, High Impact"
95,Nakul Sarma,West,Mumbai,2023-11,2084,1967.0,0.988,"Low Effort, High Impact"
95,Nakul Sarma,West,Mumbai,2023-12,1944,2034.0,0.988,"Low Effort, High Impact"
95,Nakul Sarma,West,Mumbai,2024-01,1902,1976.67,0.988,"Low Effort, High Impact"
95,Nakul Sarma,West,Mumbai,2024-02,2105,1983.67,0.988,"Low Effort, High Impact"
95,Nakul Sarma,West,Mumbai,2024-03,2129,2045.33,0.988,"Low Effort, High Impact"
95,Nakul Sarma,West,Mumbai,2024-04,2162,2132.0,0.988,"Low Effort, High Impact"
95,Nakul Sarma,West,Mumbai,2024-05,2184,2158.33,0.988,"Low Effort, High Impact"
95,Nakul Sarma,West,Mumbai,2024-06,2171,2172.33,0.988,"Low Effort, High Impact"
95,Nakul Sarma,West,Mumbai,2024-07,1869,2074.67,0.988,"Low Effort, High Impact"
95,Nakul Sarma,West,Mumbai,2024-08,1863,1967.67,0.988,"Low Effort, High Impact"
95,Nakul Sarma,West,Mumbai,2024-09,1899,1877.0,0.988,"Low Effort, High Impact"
95,Nakul Sarma,West,Mumbai,2024-10,2235,1999.0,0.988,"Low Effort, High Impact"
95,Nakul Sarma,West,Mumbai,2024-11,2217,2117.0,0.988,"Low Effort, High Impact"
95,Nakul Sarma,West,Mumbai,2024-12,2092,2181.33,0.988,"Low Effort, High Impact"
96,Abhiram Mistry,West,Mumbai,2023-07,1745,1745.0,0.983,"Low Effort, Low Impact"
96,Abhiram Mistry,West,Mumbai,2023-08,1750,1747.5,0.983,"Low Effort, Low Impact"
96,Abhiram Mistry,West,Mumbai,2023-09,1739,1744.67,0.983,"Low Effort, Low Impact"
96,Abhiram Mistry,West,Mumbai,2023-10,2071,1853.33,0.983,"Low Effort, Low Impact"
96,Abhiram Mistry,West,Mumbai,2023-11,2082,1964.0,0.983,"Low Effort, Low Impact"
96,Abhiram Mistry,West,Mumbai,2023-12,1927,2026.67,0.983,"Low Effort, Low Impact"
96,Abhiram Mistry,West,Mumbai,2024-01,1910,1973.0,0.983,"Low Effort, Low Impact"
96,Abhiram Mistry,West,Mumbai,2024-02,2102,1979.67,0.983,"Low Effort, Low Impact"
96,Abhiram Mistry,West,Mumbai,2024-03,2137,2049.67,0.983,"Low Effort, Low Impact"
96,Abhiram Mistry,West,Mumbai,2024-04,2152,2130.33,0.983,"Low Effort, Low Impact"
96,Abhiram Mistry,West,Mumbai,2024-05,2195,2161.33,0.983,"Low Effort, Low Impact"
96,Abhiram Mistry,West,Mumbai,2024-06,2159,2168.67,0.983,"Low Effort, Low Impact"
96,Abhiram Mistry,West,Mumbai,2024-07,1858,2070.67,0.983,"Low Effort, Low Impact"
96,Abhiram Mistry,West,Mumbai,2024-08,1872,1963.0,0.983,"Low Effort, Low Impact"
96,Abhiram Mistry,West,Mumbai,2024-09,1892,1874.0,0.983,"Low Effort, Low Impact"
96,Abhiram Mistry,West,Mumbai,2024-10,2234,1999.33,0.983,"Low Effort, Low Impact"
96,Abhiram Mistry,West,Mumbai,2024-11,2210,2112.0,0.983,"Low Effort, Low Impact"
96,Abhiram Mistry,West,Mumbai,2024-12,2074,2172.67,0.983,"Low Effort, Low Impact"
97,Krish Lalla,West,Mumbai,2023-07,1783,1783.0,0.99,"Low Effort, High Impact"
97,Krish Lalla,West,Mumbai,2023-08,1798,1790.5,0.99,"Low Effort, High Impact"
97,Krish Lalla,West,Mumbai,2023-09,1806,1795.67,0.99,"Low Effort, High Impact"
97,Krish Lalla,West,Mumbai,2023-10,2143,1915.67,0.99,"Low Effort, High Impact"
97,Krish Lalla,West,Mumbai,2023-11,2139,2029.33,0.99,"Low Effort, High Impact"
97,Krish Lalla,West,Mumbai,2023-12,1996,2092.67,0.99,"Low Effort, High Impact"
97,Krish Lalla,West,Mumbai,2024-01,1954,2029.67,0.99,"Low Effort, High Impact"
97,Krish Lalla,West,Mumbai,2024-02,2182,2044.0,0.99,"Low Effort, High Impact"
97,Krish Lalla,West,Mumbai,2024-03,2211,2115.67,0.99,"Low Effort, High Impact"
