hcp_id,hcp_name,city_id,specialty,loyalty_tier,potential_score,potential_tier,avg_rx_lift_pct,responsiveness,priority_bucket
775,Yashica Rajagopalan,2,Diabetologist,Competitor_Loyal,48,Low,10.3075,Non-responsive,Priority D
776,Chasmum Subramanian,4,Diabetologist,Switcher,64,High,3.873333333333333,Non-responsive,Priority B
777,Nicholas Chaudry,14,GP,Competitor_Loyal,31,Low,38.50428571428571,Responsive,Priority C
778,Riya Dhingra,12,GP,Competitor_Loyal,60,High,12.927692307692308,Non-responsive,Priority B
779,Indira Tripathi,2,Diabetologist,Competitor_Loyal,34,Low,-7.5,Non-responsive,Priority D
780,Yadavi Ganguly,4,Diabetologist,Brand_Loyal,59,Low,0.6566666666666666,Non-responsive,Priority D
781,Qushi Deshpande,5,Diabetologist,Competitor_Loyal,60,High,6.461818181818183,Non-responsive,Priority B
782,Lila Prakash,3,Cardiologist,Brand_Loyal,59,Low,2.824285714285714,Non-responsive,Priority D
783,Odika Mital,5,Diabetologist,Switcher,71,High,7.511818181818182,Non-responsive,Priority B
784,Jacob Deep,12,GP,Switcher,61,High,4.1472727272727266,Non-responsive,Priority B
785,Pranit Garde,1,Cardiologist,Competitor_Loyal,76,High,17.86727272727273,Responsive,Priority A
786,Upkaar Hayer,9,GP,Switcher,76,High,2.5281818181818183,Non-responsive,Priority B
787,Victor Kakar,5,GP,Competitor_Loyal,63,High,4.225454545454546,Non-responsive,Priority B
788,Gabriel Shan,6,GP,Competitor_Loyal,55,Low,-0.41400000000000003,Non-responsive,Priority D
789,Jagvi Desai,9,Diabetologist,Switcher,31,Low,14.691818181818183,Non-responsive,Priority D
790,Ladli Chaudhuri,9,Diabetologist,Competitor_Loyal,56,Low,-9.304545454545455,Non-responsive,Priority D
791,Yashawini Raghavan,12,Cardiologist,Competitor_Loyal,69,High,4.388461538461539,Non-responsive,Priority B
792,Varenya Chaudhari,13,Cardiologist,Switcher,29,Low,0.8462500000000004,Non-responsive,Priority D
793,Vritti Dube,7,GP,Switcher,55,Low,10.113333333333333,Non-responsive,Priority D
794,Tanvi Thaman,8,Cardiologist,Switcher,36,Low,5.928333333333335,Non-responsive,Priority D
795,Farhan Randhawa,2,Diabetologist,Switcher,49,Low,8.504999999999999,Non-responsive,Priority D
796,Upkaar Grewal,12,Cardiologist,Brand_Loyal,74,High,-1.0809090909090913,Non-responsive,Priority B
797,Yamini Seshadri,5,Cardiologist,Switcher,74,High,4.543636363636363,Non-responsive,Priority B
798,Ishani Dugal,9,Cardiologist,Brand_Loyal,38,Low,3.767272727272727,Non-responsive,Priority D
799,Frederick Mody,9,Diabetologist,Switcher,54,Low,8.12,Non-responsive,Priority D
800,Balhaar Memon,3,Diabetologist,Competitor_Loyal,35,Low,11.248571428571429,Non-responsive,Priority D
801,Nihal Taneja,6,Diabetologist,Switcher,90,High,-0.014999999999999857,Non-responsive,Priority B
802,Hamsini Chokshi,8,Cardiologist,Brand_Loyal,33,Low,3.6799999999999997,Non-responsive,Priority D
803,Harini Gour,1,GP,Brand_Loyal,61,High,-0.08916666666666699,Non-responsive,Priority B
804,Jeet Sidhu,1,GP,Competitor_Loyal,39,Low,36.72375,Responsive,Priority C
805,Hema Gera,14,GP,Competitor_Loyal,51,Low,-7.662857142857143,Non-responsive,Priority D
806,Umang Pillai,9,GP,Switcher,45,Low,4.304545454545454,Non-responsive,Priority D
807,Girik Subramaniam,9,GP,Switcher,51,Low,4.662000000000001,Non-responsive,Priority D
808,Laksh Barad,3,GP,Brand_Loyal,52,Low,7.595714285714286,Non-responsive,Priority D
809,Baljiwan Jaggi,12,Diabetologist,Switcher,65,High,14.736923076923075,Non-responsive,Priority B
810,Hemani Bakshi,5,Diabetologist,Competitor_Loyal,56,Low,5.154545454545455,Non-responsive,Priority D
811,Yuvraj Saha,6,Diabetologist,Competitor_Loyal,74,High,1.5769999999999995,Non-responsive,Priority B
812,Gopal Bawa,7,Cardiologist,Brand_Loyal,71,High,1.1833333333333331,Non-responsive,Priority B
813,Adweta Raj,1,Cardiologist,Competitor_Loyal,48,Low,-16.665833333333335,Non-responsive,Priority D
814,Darsh Ram,7,Cardiologist,Brand_Loyal,49,Low,2.2133333333333334,Non-responsive,Priority D
815,Zayyan Naik,1,Diabetologist,Switcher,37,Low,14.445555555555554,Non-responsive,Priority D
816,Azaan Keer,12,GP,Switcher,55,Low,17.095384615384617,Responsive,Priority C
817,Bhavini Sheth,10,GP,Competitor_Loyal,35,Low,-5.205,Non-responsive,Priority D
818,Tanmayi Garde,13,GP,Competitor_Loyal,63,High,-14.93375,Non-responsive,Priority B
819,Balhaar Dhillon,12,Cardiologist,Competitor_Loyal,69,High,7.171666666666667,Non-responsive,Priority B
820,Aarnav Om,8,Cardiologist,Switcher,41,Low,-3.065,Non-responsive,Priority D
821,Abha Ghosh,6,Cardiologist,Competitor_Loyal,42,Low,11.728,Non-responsive,Priority D
822,Chasmum Naidu,6,Cardiologist,Competitor_Loyal,73,High,2.439,Non-responsive,Priority B
823,Quincy Sur,6,Diabetologist,Switcher,59,Low,13.35,Non-responsive,Priority D
824,Zarna Manda,14,GP,Competitor_Loyal,61,High,6.992857142857143,Non-responsive,Priority B
825,Yatan Merchant,6,Cardiologist,Competitor_Loyal,81,High,-2.1640000000000006,Non-responsive,Priority B
826,Tristan Kala,12,GP,Brand_Loyal,74,High,-2.5272727272727273,Non-responsive,Priority B
827,Ganga Murthy,1,Cardiologist,Competitor_Loyal,68,High,15.79090909090909,Responsive,Priority A
828,Vamakshi Walia,13,Cardiologist,Brand_Loyal,68,High,1.1712500000000001,Non-responsive,Priority B
829,Chakrika Jani,9,GP,Switcher,37,Low,31.383636363636366,Responsive,Priority C
830,Charvi Kakar,2,Cardiologist,Competitor_Loyal,69,High,4.3012500000000005,Non-responsive,Priority B
831,Urmi Patla,6,Diabetologist,Competitor_Loyal,60,High,-17.76111111111111,Non-responsive,Priority B
832,Peter Shan,10,Diabetologist,Switcher,50,Low,-1.3749999999999998,Non-responsive,Priority D
833,Omisha Mann,2,Diabetologist,Switcher,27,Low,4.555,Non-responsive,Priority D
834,Anusha Chander,6,Diabetologist,Competitor_Loyal,68,High,14.328999999999999,Non-responsive,Priority B
835,Chandani Gaba,5,GP,Brand_Loyal,75,High,3.522,Non-responsive,Priority B
836,Jonathan Basak,7,GP,Brand_Loyal,20,Low,-7.0525,Non-responsive,Priority D
837,Orinder Pandya,6,Diabetologist,Competitor_Loyal,65,High,-1.286,Non-responsive,Priority B
838,Rachana Naidu,1,Cardiologist,Brand_Loyal,80,High,7.298181818181818,Non-responsive,Priority B
839,Benjamin Ahluwalia,9,Cardiologist,Switcher,16,Low,62.251666666666665,Responsive,Priority C
840,Bhanumati Krishnan,2,GP,Switcher,41,Low,6.018750000000001,Non-responsive,Priority D
841,Yashoda Jhaveri,8,GP,Switcher,62,High,-3.1366666666666667,Non-responsive,Priority B
842,Inaya Chaudhari,9,Diabetologist,Competitor_Loyal,91,High,8.052,Non-responsive,Priority B
843,Omaja Chakraborty,7,Diabetologist,Switcher,63,High,-4.906666666666667,Non-responsive,Priority B
844,Yachana Vyas,14,GP,Switcher,54,Low,2.6699999999999995,Non-responsive,Priority D
845,Chandresh Mohanty,13,Diabetologist,Competitor_Loyal,45,Low,26.4675,Responsive,Priority C
846,Atharv Nagar,6,Cardiologist,Competitor_Loyal,88,High,11.680000000000001,Non-responsive,Priority B
847,Quincy Sankaran,5,Diabetologist,Brand_Loyal,53,Low,9.983,Non-responsive,Priority D
848,Waida D’Alia,1,Diabetologist,Switcher,76,High,2.1290909090909094,Non-responsive,Priority B
849,Samesh Andra,7,Diabetologist,Competitor_Loyal,42,Low,-2.407777777777778,Non-responsive,Priority D
850,Hemangini Rao,9,Diabetologist,Switcher,34,Low,2.7022222222222214,Non-responsive,Priority D
851,Aarnav Mandal,1,GP,Competitor_Loyal,56,Low,37.20666666666667,Responsive,Priority C
852,Jonathan Jhaveri,13,GP,Brand_Loyal,56,Low,8.51625,Non-responsive,Priority D
853,Samesh Bansal,12,Cardiologist,Competitor_Loyal,61,High,-16.752727272727274,Non-responsive,Priority B
854,Dipta Ray,6,GP,Competitor_Loyal,47,Low,-4.621,Non-responsive,Priority D
855,Ishani Prashad,5,Diabetologist,Brand_Loyal,84,High,-7.691,Non-responsive,Priority B
856,Parth Ravi,5,GP,Competitor_Loyal,74,High,8.376666666666665,Non-responsive,Priority B
857,Caleb Dayal,12,Cardiologist,Switcher,63,High,0.01818181818181844,Non-responsive,Priority B
858,Lakshit More,12,Cardiologist,Competitor_Loyal,77,High,-0.24461538461538515,Non-responsive,Priority B
859,Vrinda Swaminathan,5,Cardiologist,Brand_Loyal,84,High,-3.8654545454545453,Non-responsive,Priority B
860,Indira Kanda,1,Cardiologist,Competitor_Loyal,66,High,1.8518181818181823,Non-responsive,Priority B
861,Udyati Deep,12,Cardiologist,Switcher,66,High,-2.9618181818181815,Non-responsive,Priority B
862,Vedhika Bhagat,13,Diabetologist,Competitor_Loyal,52,Low,13.42125,Non-responsive,Priority D
863,Sai Chahal,3,Diabetologist,Switcher,65,High,2.6942857142857144,Non-responsive,Priority B
864,Qasim Handa,1,Cardiologist,Competitor_Loyal,68,High,1.3363636363636366,Non-responsive,Priority B
865,Vamakshi Parmer,7,Diabetologist,Switcher,66,High,3.3922222222222222,Non-responsive,Priority B
866,Ekta Uppal,10,GP,Switcher,53,Low,9.024999999999999,Non-responsive,Priority D
867,Ekaraj Majumdar,1,Cardiologist,Switcher,64,High,-4.038333333333333,Non-responsive,Priority B
868,Nirja Rout,4,Cardiologist,Switcher,36,Low,1.5016666666666667,Non-responsive,Priority D
869,Omya Agrawal,13,Cardiologist,Competitor_Loyal,60,High,9.885,Non-responsive,Priority B
870,Lajita Divan,5,Diabetologist,Competitor_Loyal,82,High,4.705454545454545,Non-responsive,Priority B
871,Jasmit Shroff,14,Cardiologist,Switcher,34,Low,6.307142857142857,Non-responsive,Priority D
872,Raksha Manne,5,GP,Brand_Loyal,52,Low,1.8350000000000002,Non-responsive,Priority D
873,Chanakya D’Alia,7,GP,Brand_Loyal,62,High,3.23,Non-responsive,Priority B
874,Manbir Taneja,14,Diabetologist,Switcher,58,Low,6.512857142857143,Non-responsive,Priority D
875,Anita Swamy,10,Diabetologist,Brand_Loyal,62,High,4.615,Non-responsive,Priority B
876,Omya Kothari,4,Cardiologist,Switcher,18,Low,3.478333333333334,Non-responsive,Priority D
877,Chanchal Sheth,5,Diabetologist,Switcher,52,Low,-0.15545454545454554,Non-responsive,Priority D
878,Daksh Memon,1,Diabetologist,Switcher,60,High,4.876363636363636,Non-responsive,Priority B
879,Falak Merchant,3,GP,Brand_Loyal,50,Low,7.532857142857144,Non-responsive,Priority D
880,George Wason,5,Cardiologist,Competitor_Loyal,55,Low,44.82636363636363,Responsive,Priority C
881,Upma Bera,7,GP,Brand_Loyal,82,High,0.8266666666666664,Non-responsive,Priority B
882,Adweta Dhillon,13,Cardiologist,Switcher,62,High,-0.6674999999999995,Non-responsive,Priority B
883,Zashil Savant,9,Cardiologist,Competitor_Loyal,63,High,1.4854545454545451,Non-responsive,Priority B
884,Upadhriti Chatterjee,12,Cardiologist,Competitor_Loyal,75,High,6.653333333333333,Non-responsive,Priority B
885,Sneha Deol,9,Diabetologist,Switcher,58,Low,-4.193,Non-responsive,Priority D
886,Jyoti Iyer,6,Diabetologist,Switcher,49,Low,5.567,Non-responsive,Priority D
887,Laban Shankar,13,GP,Switcher,53,Low,-3.431428571428571,Non-responsive,Priority D
888,Abhiram Kapur,7,Cardiologist,Switcher,29,Low,-2.6411111111111105,Non-responsive,Priority D
889,Isaac Brahmbhatt,14,Diabetologist,Switcher,48,Low,-1.0600000000000003,Non-responsive,Priority D
890,Xavier Nanda,5,GP,Competitor_Loyal,48,Low,13.392000000000001,Non-responsive,Priority D
891,Turvi Sachdev,1,Cardiologist,Switcher,68,High,16.48909090909091,Responsive,Priority A
892,Utkarsh Sahni,12,Diabetologist,Switcher,38,Low,2.519230769230769,Non-responsive,Priority D
893,Rehaan Dalal,13,Diabetologist,Brand_Loyal,42,Low,3.5687499999999996,Non-responsive,Priority D
894,Sanaya Dixit,6,Cardiologist,Competitor_Loyal,32,Low,-30.243000000000002,Non-responsive,Priority D
895,Shivani Shukla,4,Diabetologist,Brand_Loyal,54,Low,1.1900000000000002,Non-responsive,Priority D
896,Chakrika Koshy,5,Diabetologist,Switcher,50,Low,18.072727272727274,Responsive,Priority C
897,Kamya Chakraborty,11,Cardiologist,Competitor_Loyal,49,Low,6.3225,Non-responsive,Priority D
898,Zansi Lad,6,Cardiologist,Switcher,60,High,-1.0810000000000002,Non-responsive,Priority B
899,Lekha Sridhar,8,Diabetologist,Switcher,46,Low,1.6533333333333333,Non-responsive,Priority D
900,Upkaar Mital,5,GP,Competitor_Loyal,67,High,-2.349,Non-responsive,Priority B
901,Gaurang Sarkar,2,GP,Competitor_Loyal,64,High,-6.90625,Non-responsive,Priority B
902,Vasatika Ahuja,9,Diabetologist,Brand_Loyal,99,High,4.658181818181818,Non-responsive,Priority B
903,Vrinda Lanka,7,Cardiologist,Switcher,52,Low,8.469999999999999,Non-responsive,Priority D
904,Sanaya Parikh,14,Diabetologist,Switcher,26,Low,26.147142857142857,Responsive,Priority C
905,Vritti Sem,1,GP,Competitor_Loyal,54,Low,34.6109090909091,Responsive,Priority C
906,Tanish Bhatt,1,Cardiologist,Brand_Loyal,45,Low,-4.532,Non-responsive,Priority D
907,Gaurang Mitra,13,Diabetologist,Brand_Loyal,70,High,-4.4262500000000005,Non-responsive,Priority B
908,Kashvi Vala,14,GP,Competitor_Loyal,58,Low,1.7157142857142864,Non-responsive,Priority D
909,Ansh Luthra,1,Cardiologist,Switcher,45,Low,5.071818181818181,Non-responsive,Priority D
910,Diya Sundaram,12,Diabetologist,Switcher,84,High,14.514166666666666,Non-responsive,Priority B
911,Harsh Amble,7,Diabetologist,Competitor_Loyal,50,Low,15.2225,Responsive,Priority C
912,Neelima Thaman,12,Diabetologist,Brand_Loyal,60,High,10.517692307692307,Non-responsive,Priority B
913,Charan Choudhry,14,GP,Competitor_Loyal,38,Low,0.16000000000000064,Non-responsive,Priority D
914,Amara Rana,10,Cardiologist,Switcher,30,Low,17.55,Responsive,Priority C
915,Kabir Dhar,14,GP,Switcher,42,Low,3.292857142857143,Non-responsive,Priority D
916,Eesha Solanki,1,Cardiologist,Switcher,59,Low,14.064545454545454,Non-responsive,Priority D
917,Amrita Peri,6,Cardiologist,Competitor_Loyal,79,High,0.6910000000000004,Non-responsive,Priority B
918,Dhriti Sanghvi,2,GP,Brand_Loyal,63,High,5.6925,Non-responsive,Priority B
919,Sudiksha Sura,12,Diabetologist,Switcher,43,Low,9.333636363636364,Non-responsive,Priority D
920,Bachittar Rege,12,Diabetologist,Switcher,53,Low,-1.0399999999999998,Non-responsive,Priority D
921,Aayush Tripathi,14,Cardiologist,Competitor_Loyal,52,Low,16.575714285714287,Responsive,Priority C
922,Indrajit Shah,10,Diabetologist,Competitor_Loyal,52,Low,6.2749999999999995,Non-responsive,Priority D
923,Dayita Palan,10,GP,Brand_Loyal,36,Low,0.6725,Non-responsive,Priority D
924,Wriddhish Talwar,6,Cardiologist,Brand_Loyal,80,High,0.5355555555555556,Non-responsive,Priority B
925,Ikbal Dugal,6,GP,Switcher,60,High,7.683,Non-responsive,Priority B
926,Rajeshri Chand,3,Cardiologist,Brand_Loyal,80,High,-3.567142857142857,Non-responsive,Priority B
927,Maanas Arya,14,Cardiologist,Competitor_Loyal,54,Low,5.817142857142857,Non-responsive,Priority D
928,Charita Puri,5,Diabetologist,Brand_Loyal,87,High,4.483636363636363,Non-responsive,Priority B
929,Raagini Gala,7,GP,Brand_Loyal,48,Low,-4.748888888888889,Non-responsive,Priority D
930,Viraj Bora,13,GP,Switcher,51,Low,12.49625,Non-responsive,Priority D
931,Qabil Gill,14,GP,Switcher,47,Low,-2.6714285714285713,Non-responsive,Priority D
932,Lavanya Bhagat,12,GP,Competitor_Loyal,75,High,1.3900000000000006,Non-responsive,Priority B
933,Rishi Agarwal,12,GP,Competitor_Loyal,65,High,-10.300833333333332,Non-responsive,Priority B
934,Urishilla Oza,9,GP,Brand_Loyal,89,High,1.4579999999999997,Non-responsive,Priority B
935,Arin Chacko,14,GP,Competitor_Loyal,65,High,-6.877142857142857,Non-responsive,Priority B
936,Ekani Cheema,1,Diabetologist,Competitor_Loyal,54,Low,5.49,Non-responsive,Priority D
937,Jasmit Bath,5,GP,Switcher,61,High,-8.409090909090908,Non-responsive,Priority B
938,Ucchal Srinivas,3,GP,Brand_Loyal,77,High,2.7971428571428567,Non-responsive,Priority B
939,Neel Oza,10,Diabetologist,Switcher,69,High,-3.2249999999999996,Non-responsive,Priority B
940,Chakrika Chaudhuri,2,GP,Switcher,60,High,4.73875,Non-responsive,Priority B
941,Arjun Sharaf,9,Diabetologist,Brand_Loyal,65,High,0.3309999999999995,Non-responsive,Priority B
942,Jairaj Wason,13,GP,Switcher,59,Low,7.08,Non-responsive,Priority D
943,Girindra Barad,12,Diabetologist,Brand_Loyal,53,Low,1.546923076923078,Non-responsive,Priority D
944,Praneel Kapoor,6,Cardiologist,Switcher,71,High,0.5649999999999992,Non-responsive,Priority B
945,Eesha Bir,12,Diabetologist,Competitor_Loyal,79,High,-3.133636363636364,Non-responsive,Priority B
946,Udant Mohanty,7,Diabetologist,Switcher,59,Low,-5.8500000000000005,Non-responsive,Priority D
947,Jasmit Peri,14,GP,Switcher,44,Low,44.050000000000004,Responsive,Priority C
948,Kashish Suresh,7,Diabetologist,Switcher,37,Low,-7.0344444444444445,Non-responsive,Priority D
949,Siya Mahal,7,Cardiologist,Competitor_Loyal,81,High,4.489999999999999,Non-responsive,Priority B
950,Varenya Kar,7,Cardiologist,Switcher,63,High,-5.688888888888889,Non-responsive,Priority B
951,Yash Balakrishnan,14,Diabetologist,Switcher,48,Low,5.467142857142858,Non-responsive,Priority D
952,Krisha Vyas,12,GP,Competitor_Loyal,72,High,5.296923076923077,Non-responsive,Priority B
953,Girik Sampath,2,Cardiologist,Brand_Loyal,41,Low,1.6825,Non-responsive,Priority D
954,Siddharth Bains,7,GP,Brand_Loyal,68,High,3.3066666666666666,Non-responsive,Priority B
955,Reva Viswanathan,2,Cardiologist,Switcher,73,High,0.78125,Non-responsive,Priority B
956,Vincent Kashyap,12,Diabetologist,Brand_Loyal,91,High,4.029090909090909,Non-responsive,Priority B
957,Eshana Soni,10,GP,Switcher,45,Low,3.4850000000000003,Non-responsive,Priority D
958,Nisha Chaudhari,13,Cardiologist,Competitor_Loyal,82,High,20.6125,Responsive,Priority A
959,Harish Sarraf,1,Cardiologist,Competitor_Loyal,56,Low,2.4050000000000002,Non-responsive,Priority D
960,Nilima Narain,1,GP,Competitor_Loyal,68,High,5.014166666666667,Non-responsive,Priority B
961,Mitesh Lala,14,GP,Switcher,84,High,-0.024285714285714275,Non-responsive,Priority B
962,Mitali Buch,1,GP,Brand_Loyal,60,High,10.5375,Non-responsive,Priority B
963,Omkaar Rai,5,GP,Switcher,48,Low,5.441000000000001,Non-responsive,Priority D
964,Shivani Natt,9,GP,Brand_Loyal,69,High,4.820909090909091,Non-responsive,Priority B
965,Indira Chawla,1,Cardiologist,Switcher,66,High,5.79,Non-responsive,Priority B
966,Dakshesh Gill,9,Diabetologist,Competitor_Loyal,72,High,-1.3009090909090915,Non-responsive,Priority B
967,Aradhana Sane,13,Diabetologist,Switcher,33,Low,3.013750000000001,Non-responsive,Priority D
968,Wazir Palan,6,GP,Brand_Loyal,45,Low,-2.26,Non-responsive,Priority D
969,Ethan Sen,5,Diabetologist,Competitor_Loyal,79,High,15.533636363636363,Responsive,Priority A
970,Nirja Pandya,1,GP,Competitor_Loyal,73,High,-2.098181818181818,Non-responsive,Priority B
971,Jagdish Chana,6,Diabetologist,Competitor_Loyal,56,Low,7.737,Non-responsive,Priority D
972,Gagan Mammen,6,GP,Competitor_Loyal,59,Low,0.9129999999999999,Non-responsive,Priority D
973,Gagan Sule,12,Cardiologist,Brand_Loyal,60,High,5.231538461538461,Non-responsive,Priority B
974,Bhavya Rattan,1,Cardiologist,Switcher,69,High,7.113333333333333,Non-responsive,Priority B
975,Nakul Sarkar,6,Cardiologist,Switcher,65,High,10.014,Non-responsive,Priority B
976,Abdul Sahni,13,Cardiologist,Brand_Loyal,73,High,8.184999999999999,Non-responsive,Priority B
977,Faris Zacharia,5,Cardiologist,Switcher,83,High,-0.3718181818181815,Non-responsive,Priority B
978,Januja Pradhan,2,GP,Switcher,49,Low,0.1862499999999998,Non-responsive,Priority D
979,Aayush Mukhopadhyay,12,Diabetologist,Brand_Loyal,47,Low,-4.218181818181818,Non-responsive,Priority D
980,Nirja Dhar,9,Diabetologist,Competitor_Loyal,70,High,2.3699999999999997,Non-responsive,Priority B
981,Hemangini Kakar,9,Diabetologist,Brand_Loyal,89,High,-0.9889999999999999,Non-responsive,Priority B
982,Wridesh Jhaveri,5,GP,Brand_Loyal,68,High,1.7890000000000001,Non-responsive,Priority B
983,Suhani Chakrabarti,1,Cardiologist,Switcher,71,High,5.5275,Non-responsive,Priority B
984,Bhanumati Krishnamurthy,13,GP,Switcher,35,Low,-1.11375,Non-responsive,Priority D
985,Tejas Kota,5,GP,Switcher,54,Low,23.968181818181822,Responsive,Priority C
986,Mitali Majumdar,1,GP,Switcher,68,High,24.063636363636363,Responsive,Priority A
987,Yasti Chowdhury,6,Cardiologist,Competitor_Loyal,77,High,-4.2459999999999996,Non-responsive,Priority B
988,Darpan Rao,6,Cardiologist,Switcher,58,Low,9.175999999999998,Non-responsive,Priority D
989,Chatura Lalla,13,GP,Switcher,34,Low,3.0937500000000004,Non-responsive,Priority D
990,Brinda Kashyap,10,GP,Competitor_Loyal,61,High,14.549999999999999,Non-responsive,Priority B
991,Ethan Seth,3,Cardiologist,Switcher,84,High,0.45428571428571424,Non-responsive,Priority B
