rep_id,rep_name,hcp_id,hcp_name,loyalty_tier,avg_rx_before,avg_rx_after,rx_lift,rx_lift_pct
113,Nitara Bakshi,730,Chakrika Som,Switcher,6.1,7.3,1.2,19.67
37,Harini Choudhury,1684,Ijaya Dani,Brand_Loyal,14.0,16.75,2.75,19.64
56,Ekavir Bhargava,688,Baghyawati Mishra,Switcher,5.6,6.7,1.1,19.64
73,Niharika Sunder,964,Shivani Natt,Brand_Loyal,10.5,12.56,2.06,19.64
92,Tanay Toor,426,Nidra Raj,Competitor_Loyal,3.11,3.72,0.61,19.64
114,Gaurangi Sabharwal,1543,Tristan Mall,Switcher,7.0,8.38,1.38,19.64
106,Faqid Dixit,1907,William Chana,Switcher,5.67,6.78,1.11,19.61
51,Devika Rastogi,1554,David Kapadia,Competitor_Loyal,3.03,3.63,0.59,19.59
11,Lajita Chatterjee,1012,Pranav Lanka,Switcher,7.15,8.55,1.4,19.58
12,Hemangini Lalla,1665,Aadhya Prasad,Switcher,9.2,11.0,1.8,19.57
31,Theodore Devi,331,Ria Sagar,Competitor_Loyal,1.14,1.36,0.22,19.57
57,Ekansh Balay,350,Gautam Mane,Brand_Loyal,11.5,13.75,2.25,19.57
63,Irya Sampath,770,Chakrika Dyal,Competitor_Loyal,2.09,2.5,0.41,19.57
94,Yash Pingle,537,Sarthak Bawa,Switcher,7.67,9.17,1.5,19.57
103,Aarush Nath,984,Bhanumati Krishnamurthy,Switcher,3.83,4.58,0.75,19.57
96,Abhiram Mistry,1718,George Ratta,Switcher,7.11,8.5,1.39,19.53
4,Ayushman Chander,417,Charan Mani,Competitor_Loyal,3.42,4.08,0.67,19.51
11,Lajita Chatterjee,483,Odika Nori,Brand_Loyal,20.5,24.5,4.0,19.51
37,Harini Choudhury,527,Nandini Chandran,Competitor_Loyal,2.93,3.5,0.57,19.51
46,Farhan Chada,1423,Abhiram Gala,Switcher,6.83,8.17,1.33,19.51
72,Girik Khalsa,1644,Krish Kumar,Switcher,6.83,8.17,1.33,19.51
89,Karan Mital,638,Azad Rama,Switcher,6.83,8.17,1.33,19.51
91,Tara Chaudhry,288,Matthew Sekhon,Switcher,10.25,12.25,2.0,19.51
41,Yashica Issac,1237,Pushti Ramachandran,Switcher,7.7,9.2,1.5,19.48
5,Viraj Tiwari,1820,Mekhala Pau,Brand_Loyal,6.0,7.17,1.17,19.44
52,Raksha Varughese,556,Zaid Bahl,Brand_Loyal,13.5,16.13,2.63,19.44
59,Arya Sunder,1527,Dalbir Krish,Switcher,2.57,3.07,0.5,19.44
63,Irya Sampath,873,Chanakya D’Alia,Brand_Loyal,8.0,9.56,1.56,19.44
75,Nitesh Raghavan,1498,Udant Varty,Brand_Loyal,18.0,21.5,3.5,19.44
80,Dipta Bhandari,1980,Aachal Soni,Switcher,6.0,7.17,1.17,19.44
93,Kevin Palla,120,Lajita Munshi,Competitor_Loyal,3.6,4.3,0.7,19.44
70,Faqid Savant,902,Vasatika Ahuja,Brand_Loyal,17.0,20.3,3.3,19.41
90,Diya Bora,537,Sarthak Bawa,Switcher,6.7,8.0,1.3,19.4
97,Krish Lalla,140,Yatan Venkataraman,Switcher,8.38,10.0,1.63,19.4
103,Aarush Nath,1790,Pavani Wali,Switcher,6.7,8.0,1.3,19.4
63,Irya Sampath,244,Raksha Saini,Brand_Loyal,9.8,11.7,1.9,19.39
77,Bhavika Sampath,1326,Gopal Ganesh,Brand_Loyal,16.46,19.65,3.19,19.39
79,Teerth Bhardwaj,1772,Kamya Murty,Brand_Loyal,15.92,19.0,3.08,19.37
48,Kabir Soman,1263,Anika Brahmbhatt,Brand_Loyal,11.63,13.88,2.25,19.35
78,Mohammed Gupta,1548,Yasti Mani,Switcher,10.33,12.33,2.0,19.35
87,Advika Jayaraman,1,Jairaj Kothari,Competitor_Loyal,1.38,1.64,0.27,19.35
90,Diya Bora,140,Yatan Venkataraman,Switcher,7.75,9.25,1.5,19.35
101,Zayan Behl,131,Aahana Bawa,Brand_Loyal,15.5,18.5,3.0,19.35
110,Shivansh Krish,515,Ranbir Bhatnagar,Switcher,7.44,8.88,1.44,19.33
56,Ekavir Bhargava,1065,Chanchal Mannan,Switcher,5.5,6.56,1.06,19.32
1,Aryan Maharaj,52,Chaitaly Setty,Switcher,9.5,11.33,1.83,19.3
51,Devika Rastogi,1320,Tripti Babu,Competitor_Loyal,2.19,2.62,0.42,19.3
76,Madhavi Lanka,786,Upkaar Hayer,Switcher,9.5,11.33,1.83,19.3
62,Girindra Chatterjee,1852,Dhriti Bhardwaj,Switcher,6.36,7.59,1.23,19.29
22,Nihal Shere,1245,Saumya Ahluwalia,Switcher,7.24,8.64,1.39,19.25
3,Gagan Sami,93,Hritik Kaur,Switcher,6.5,7.75,1.25,19.23
3,Gagan Sami,1690,Bhavna Sarma,Switcher,6.5,7.75,1.25,19.23
7,Saumya Mall,290,Ranbir Khare,Switcher,6.5,7.75,1.25,19.23
12,Hemangini Lalla,1172,Sanaya Dutt,Competitor_Loyal,2.6,3.1,0.5,19.23
16,Chakradev Kari,940,Chakrika Chaudhuri,Switcher,9.75,11.63,1.88,19.23
26,Dominic Kakar,1061,William Saini,Switcher,6.93,8.27,1.33,19.23
36,Advay Contractor,754,Odika Narayanan,Brand_Loyal,13.0,15.5,2.5,19.23
68,Logan Sami,1317,Bishakha Vig,Switcher,2.17,2.58,0.42,19.23
68,Logan Sami,1447,Omaja Subramanian,Switcher,6.68,7.96,1.28,19.23
90,Diya Bora,1352,Yagnesh Dutt,Competitor_Loyal,2.6,3.1,0.5,19.23
93,Kevin Palla,1092,Ekiya Seshadri,Brand_Loyal,13.0,15.5,2.5,19.23
96,Abhiram Mistry,1945,Hredhaan Deep,Switcher,6.5,7.75,1.25,19.23
97,Krish Lalla,1166,Sathvik Narula,Switcher,4.33,5.17,0.83,19.23
101,Zayan Behl,809,Baljiwan Jaggi,Switcher,8.67,10.33,1.67,19.23
73,Niharika Sunder,313,Caleb Datta,Brand_Loyal,15.33,18.28,2.94,19.2
92,Tanay Toor,816,Azaan Keer,Switcher,8.11,9.67,1.56,19.18
24,Daksh Karnik,664,Urvashi Kulkarni,Switcher,6.71,8.0,1.29,19.15
34,Devansh Rajan,334,Jacob Merchant,Competitor_Loyal,2.14,2.55,0.41,19.15
101,Zayan Behl,160,Pooja Ramanathan,Brand_Loyal,15.67,18.67,3.0,19.15
113,Nitara Bakshi,1101,Girindra Ganesh,Brand_Loyal,8.55,10.18,1.64,19.15
118,Inaya Mody,1046,Nikita Chowdhury,Switcher,5.56,6.63,1.06,19.1
2,Udant Dewan,402,Caleb Verma,Competitor_Loyal,2.63,3.13,0.5,19.05
4,Ayushman Chander,1161,Owen Lanka,Switcher,5.25,6.25,1.0,19.05
8,Nathaniel Sami,785,Pranit Garde,Competitor_Loyal,3.0,3.57,0.57,19.05
9,Arunima Dugal,997,Oeshi Hayer,Competitor_Loyal,2.1,2.5,0.4,19.05
10,Gayathri Chaudry,1918,Faqid Dhaliwal,Switcher,10.5,12.5,2.0,19.05
12,Hemangini Lalla,1122,Hamsini Contractor,Switcher,7.0,8.33,1.33,19.05
12,Hemangini Lalla,1652,Fiyaz Sangha,Switcher,8.4,10.0,1.6,19.05
12,Hemangini Lalla,1871,Ishwar Kamdar,Switcher,8.4,10.0,1.6,19.05
34,Devansh Rajan,147,Veda Bose,Brand_Loyal,10.5,12.5,2.0,19.05
36,Advay Contractor,1102,Faras Choudhury,Switcher,8.4,10.0,1.6,19.05
43,Ekiya Suresh,147,Veda Bose,Brand_Loyal,10.5,12.5,2.0,19.05
47,Ekapad Walia,1348,Nilima Swamy,Switcher,7.0,8.33,1.33,19.05
48,Kabir Soman,463,Girik Rau,Competitor_Loyal,2.63,3.13,0.5,19.05
53,Jai Kota,715,Jalsa Nadig,Switcher,10.5,12.5,2.0,19.05
54,Devansh Nigam,715,Jalsa Nadig,Switcher,10.5,12.5,2.0,19.05
55,Victor Kannan,911,Harsh Amble,Competitor_Loyal,1.31,1.56,0.25,19.05
55,Victor Kannan,949,Siya Mahal,Competitor_Loyal,2.33,2.78,0.44,19.05
80,Dipta Bhandari,136,Victor Sachdeva,Competitor_Loyal,2.63,3.13,0.5,19.05
92,Tanay Toor,764,Azaan Nori,Competitor_Loyal,2.63,3.13,0.5,19.05
94,Yash Pingle,1865,Garima Kadakia,Switcher,7.0,8.33,1.33,19.05
95,Nakul Sarma,298,Abeer Comar,Switcher,5.25,6.25,1.0,19.05
99,Baghyawati Kade,1284,Indira Murty,Competitor_Loyal,3.5,4.17,0.67,19.05
101,Zayan Behl,606,Shivani Merchant,Switcher,5.25,6.25,1.0,19.05
105,Prisha Andra,752,Rachana Mahajan,Competitor_Loyal,1.5,1.79,0.29,19.05
116,Lavanya Barad,951,Yash Balakrishnan,Switcher,5.25,6.25,1.0,19.05
62,Girindra Chatterjee,350,Gautam Mane,Brand_Loyal,10.31,12.27,1.96,19.03
63,Irya Sampath,7,Vaishnavi Keer,Brand_Loyal,6.45,7.68,1.23,19.01
34,Devansh Rajan,502,Saumya Purohit,Switcher,9.96,11.86,1.89,19.0
107,Kala Divan,413,Onkar Karpe,Brand_Loyal,9.88,11.75,1.88,18.99
15,Janaki Handa,1035,Ekanta Soni,Switcher,9.67,11.5,1.83,18.97
36,Advay Contractor,1243,Avi Shenoy,Brand_Loyal,14.5,17.25,2.75,18.97
40,Yashica Cherian,1929,Eiravati Nagi,Competitor_Loyal,2.64,3.14,0.5,18.97
48,Kabir Soman,1847,Isaiah Khosla,Switcher,7.25,8.63,1.38,18.97
77,Bhavika Sampath,1467,Ishita Bora,Competitor_Loyal,2.23,2.65,0.42,18.97
79,Teerth Bhardwaj,1196,Amruta Goswami,Brand_Loyal,11.6,13.8,2.2,18.97
90,Diya Bora,550,Liam Guha,Switcher,9.67,11.5,1.83,18.97
102,Pallavi Malhotra,410,Jagrati Madan,Switcher,7.63,9.08,1.45,18.97
104,Adweta Edwin,942,Jairaj Wason,Switcher,7.33,8.72,1.39,18.94
109,Janya Baral,893,Rehaan Dalal,Brand_Loyal,6.0,7.14,1.14,18.94
9,Arunima Dugal,1838,Harish Hari,Switcher,9.25,11.0,1.75,18.92
11,Lajita Chatterjee,1205,Jhalak Parmer,Switcher,9.25,11.0,1.75,18.92
53,Jai Kota,181,Lucky Mammen,Switcher,9.25,11.0,1.75,18.92
53,Jai Kota,987,Yasti Chowdhury,Competitor_Loyal,3.08,3.67,0.58,18.92
78,Mohammed Gupta,1777,Zinal Amble,Competitor_Loyal,2.18,2.59,0.41,18.92
97,Krish Lalla,443,Upadhriti Bhat,Competitor_Loyal,2.06,2.44,0.39,18.92
103,Aarush Nath,25,Xalak Walla,Brand_Loyal,6.73,8.0,1.27,18.92
96,Abhiram Mistry,391,Balendra Chander,Brand_Loyal,15.0,17.83,2.83,18.89
3,Gagan Sami,1179,Ekaraj Mallick,Competitor_Loyal,3.59,4.26,0.68,18.85
40,Yashica Cherian,243,Christopher Setty,Competitor_Loyal,3.14,3.73,0.59,18.84
60,Kevin Solanki,1994,Osha Chaudhuri,Switcher,7.96,9.46,1.5,18.84
70,Faqid Savant,613,Devansh Lall,Switcher,6.54,7.77,1.23,18.82
7,Saumya Mall,1091,Nilima Dada,Brand_Loyal,10.64,12.64,2.0,18.8
1,Aryan Maharaj,813,Adweta Raj,Competitor_Loyal,2.0,2.38,0.38,18.75
2,Udant Dewan,1291,Nidhi Kohli,Competitor_Loyal,1.78,2.11,0.33,18.75
4,Ayushman Chander,364,Watika Mangat,Switcher,9.6,11.4,1.8,18.75
4,Ayushman Chander,1656,Megha Atwal,Switcher,6.22,7.39,1.17,18.75
5,Viraj Tiwari,451,Netra Varkey,Competitor_Loyal,3.2,3.8,0.6,18.75
5,Viraj Tiwari,700,Frederick Khurana,Brand_Loyal,8.0,9.5,1.5,18.75
6,Rushil Saini,310,Zaid Dara,Competitor_Loyal,2.29,2.71,0.43,18.75
7,Saumya Mall,1054,Advaith Varughese,Competitor_Loyal,2.0,2.38,0.38,18.75
11,Lajita Chatterjee,1938,Balhaar Date,Brand_Loyal,16.0,19.0,3.0,18.75
37,Harini Choudhury,1225,Bhavya Borah,Competitor_Loyal,2.67,3.17,0.5,18.75
38,Radhika Dugar,577,Parth Sahni,Competitor_Loyal,1.6,1.9,0.3,18.75
38,Radhika Dugar,629,Brijesh Mani,Competitor_Loyal,1.78,2.11,0.33,18.75
41,Yashica Issac,1619,Ijaya Soni,Competitor_Loyal,2.67,3.17,0.5,18.75
42,Kashvi Edwin,769,Falan Bava,Switcher,8.0,9.5,1.5,18.75
43,Ekiya Suresh,1642,Aditya Misra,Switcher,8.0,9.5,1.5,18.75
49,Alka Wable,1481,Caleb Kata,Switcher,5.33,6.33,1.0,18.75
53,Jai Kota,1946,Kashish Shanker,Competitor_Loyal,2.67,3.17,0.5,18.75
61,Urvashi Ray,1422,Diya Gole,Competitor_Loyal,2.0,2.38,0.38,18.75
71,Chandresh Zachariah,369,Pallavi Sridhar,Competitor_Loyal,2.29,2.71,0.43,18.75
74,Tanay Rattan,1752,Janaki Chhabra,Competitor_Loyal,2.0,2.38,0.38,18.75
78,Mohammed Gupta,118,Gabriel Majumdar,Brand_Loyal,16.0,19.0,3.0,18.75
93,Kevin Palla,131,Aahana Bawa,Brand_Loyal,13.33,15.83,2.5,18.75
93,Kevin Palla,1732,Irya Dayal,Switcher,4.0,4.75,0.75,18.75
95,Nakul Sarma,320,Manbir Bhakta,Switcher,8.0,9.5,1.5,18.75
96,Abhiram Mistry,892,Utkarsh Sahni,Switcher,5.33,6.33,1.0,18.75
97,Krish Lalla,1183,Tarak Venkataraman,Switcher,5.82,6.91,1.09,18.75
98,Hredhaan Dugal,499,Tarak Vohra,Switcher,8.0,9.5,1.5,18.75
102,Pallavi Malhotra,862,Vedhika Bhagat,Competitor_Loyal,1.6,1.9,0.3,18.75
113,Nitara Bakshi,1365,Nisha Oza,Switcher,7.11,8.44,1.33,18.75
8,Nathaniel Sami,590,Simon Bail,Brand_Loyal,13.77,16.35,2.58,18.72
112,Warjas Gaba,1831,Edhitha Padmanabhan,Switcher,6.6,7.83,1.23,18.69
11,Lajita Chatterjee,1289,Anita Nayak,Switcher,6.56,7.78,1.22,18.64
53,Jai Kota,344,Sachi Dave,Switcher,8.43,10.0,1.57,18.64
91,Tara Chaudhry,1169,Aadi Banerjee,Brand_Loyal,14.75,17.5,2.75,18.64
19,Janya Gaba,631,Tanveer Vala,Switcher,9.27,11.0,1.73,18.63
18,Lajita Mall,236,Zashil Ben,Switcher,6.14,7.29,1.14,18.6
73,Niharika Sunder,1726,Yoshita Trivedi,Switcher,7.17,8.5,1.33,18.6
95,Nakul Sarma,459,Anamika Sachar,Switcher,8.06,9.56,1.5,18.6
102,Pallavi Malhotra,1037,Hemang Ben,Switcher,5.38,6.38,1.0,18.6
109,Janya Baral,1538,Bhanumati Saha,Competitor_Loyal,1.54,1.82,0.29,18.6
112,Warjas Gaba,306,Gaurang Ahuja,Switcher,4.78,5.67,0.89,18.6
112,Warjas Gaba,913,Charan Choudhry,Competitor_Loyal,1.54,1.82,0.29,18.6
83,Quincy Biswas,1968,Owen Mane,Brand_Loyal,8.66,10.26,1.61,18.54
9,Arunima Dugal,467,Triya Kumar,Competitor_Loyal,2.08,2.46,0.38,18.52
10,Gayathri Chaudry,1375,Lakshmi Parmer,Switcher,7.71,9.14,1.43,18.52
38,Radhika Dugar,1136,Anthony Randhawa,Competitor_Loyal,1.5,1.78,0.28,18.52
43,Ekiya Suresh,1810,Yahvi Mann,Competitor_Loyal,3.38,4.0,0.63,18.52
50,Siddharth Zacharia,1535,Oliver Chakrabarti,Competitor_Loyal,1.93,2.29,0.36,18.52
52,Raksha Varughese,71,Falan Jain,Switcher,6.75,8.0,1.25,18.52
55,Victor Kannan,1769,Tanmayi Bedi,Brand_Loyal,9.0,10.67,1.67,18.52
92,Tanay Toor,1816,Isaiah Sachdev,Competitor_Loyal,2.25,2.67,0.42,18.52
103,Aarush Nath,653,Dakshesh Kalla,Switcher,6.75,8.0,1.25,18.52
14,Kritika Brar,94,Harinakshi Kant,Brand_Loyal,11.71,13.88,2.17,18.5
5,Viraj Tiwari,195,Rajata Sunder,Brand_Loyal,14.6,17.3,2.7,18.49
14,Kritika Brar,678,Xiti Pandya,Switcher,6.64,7.86,1.23,18.49
41,Yashica Issac,1952,Tamanna Jhaveri,Brand_Loyal,11.9,14.1,2.2,18.49
71,Chandresh Zachariah,1434,Owen Shankar,Switcher,6.57,7.79,1.21,18.48
74,Tanay Rattan,259,Warinder Sankaran,Switcher,9.2,10.9,1.7,18.48
101,Zayan Behl,1802,Meera Nadkarni,Brand_Loyal,16.25,19.25,3.0,18.46
3,Gagan Sami,1163,Abeer Golla,Competitor_Loyal,2.71,3.21,0.5,18.42
7,Saumya Mall,1675,Hritik Palla,Brand_Loyal,9.5,11.25,1.75,18.42
18,Lajita Mall,739,Jhalak Sastry,Competitor_Loyal,2.0,2.37,0.37,18.42
42,Kashvi Edwin,1377,Hritik Sankar,Switcher,6.33,7.5,1.17,18.42
99,Baghyawati Kade,1328,Ranveer Viswanathan,Competitor_Loyal,2.71,3.21,0.5,18.42
99,Baghyawati Kade,1558,Gautami Doctor,Competitor_Loyal,2.92,3.46,0.54,18.42
107,Kala Divan,967,Aradhana Sane,Switcher,3.8,4.5,0.7,18.42
5,Viraj Tiwari,302,Patrick Vig,Brand_Loyal,14.5,17.17,2.67,18.39
5,Viraj Tiwari,867,Ekaraj Majumdar,Switcher,8.7,10.3,1.6,18.39
15,Janaki Handa,213,Anirudh Sharaf,Brand_Loyal,7.91,9.36,1.45,18.39
24,Daksh Karnik,1486,Madhavi Singhal,Competitor_Loyal,1.88,2.23,0.35,18.37
76,Madhavi Lanka,1240,Timothy Kala,Switcher,8.17,9.67,1.5,18.37
108,Joshua Barman,942,Jairaj Wason,Switcher,7.53,8.91,1.38,18.36
13,Tripti Yadav,1602,Aadhya Mann,Switcher,7.5,8.88,1.38,18.33
35,Upadhriti Wadhwa,769,Falan Bava,Switcher,8.57,10.14,1.57,18.33
49,Alka Wable,1029,Ishita Johal,Switcher,8.57,10.14,1.57,18.33
60,Kevin Solanki,1614,Laksh Sahota,Switcher,5.0,5.92,0.92,18.33
10,Gayathri Chaudry,1900,Kevin Zacharia,Switcher,7.89,9.33,1.44,18.31
92,Tanay Toor,220,Nidra Boase,Switcher,8.88,10.5,1.63,18.31
28,Tara Dhar,1175,Falak Munshi,Switcher,10.2,12.07,1.87,18.3
5,Viraj Tiwari,1128,Widisha Dhar,Switcher,5.86,6.93,1.07,18.29
45,Wriddhish Bhardwaj,1847,Isaiah Khosla,Switcher,8.2,9.7,1.5,18.29
52,Raksha Varughese,1603,Advik Devan,Competitor_Loyal,3.73,4.41,0.68,18.29
32,Gavin Batta,876,Omya Kothari,Switcher,11.03,13.05,2.02,18.28
92,Tanay Toor,174,Leela Bhagat,Competitor_Loyal,4.23,5.0,0.77,18.28
107,Kala Divan,458,Balendra Hans,Switcher,7.15,8.46,1.31,18.28
41,Yashica Issac,982,Wridesh Jhaveri,Brand_Loyal,12.14,14.36,2.21,18.24
79,Teerth Bhardwaj,259,Warinder Sankaran,Switcher,8.22,9.72,1.5,18.24
2,Udant Dewan,1569,Vasudha Chhabra,Competitor_Loyal,2.75,3.25,0.5,18.18
3,Gagan Sami,851,Aarnav Mandal,Competitor_Loyal,2.75,3.25,0.5,18.18
3,Gagan Sami,960,Nilima Narain,Competitor_Loyal,2.75,3.25,0.5,18.18
3,Gagan Sami,1133,Yagnesh Shetty,Competitor_Loyal,2.75,3.25,0.5,18.18
4,Ayushman Chander,1690,Bhavna Sarma,Switcher,5.5,6.5,1.0,18.18
5,Viraj Tiwari,1646,Harshil Arora,Competitor_Loyal,2.2,2.6,0.4,18.18
7,Saumya Mall,960,Nilima Narain,Competitor_Loyal,2.75,3.25,0.5,18.18
8,Nathaniel Sami,1054,Advaith Varughese,Competitor_Loyal,2.2,2.6,0.4,18.18
10,Gayathri Chaudry,1660,Zinal Yohannan,Competitor_Loyal,2.75,3.25,0.5,18.18
10,Gayathri Chaudry,1919,Shivani Lad,Switcher,7.33,8.67,1.33,18.18
11,Lajita Chatterjee,960,Nilima Narain,Competitor_Loyal,2.75,3.25,0.5,18.18
12,Hemangini Lalla,1149,Brinda Date,Switcher,5.5,6.5,1.0,18.18
16,Chakradev Kari,155,Chavvi Maharaj,Switcher,8.94,10.56,1.63,18.18
35,Upadhriti Wadhwa,1806,Dipta Ghose,Competitor_Loyal,2.75,3.25,0.5,18.18
36,Advay Contractor,97,Amrita Tailor,Competitor_Loyal,2.75,3.25,0.5,18.18
37,Harini Choudhury,1869,Yuvraj Ahuja,Competitor_Loyal,2.75,3.25,0.5,18.18
39,Aarush Lall,404,Zaitra Ghosh,Competitor_Loyal,3.3,3.9,0.6,18.18
39,Aarush Lall,1235,Yochana Sagar,Competitor_Loyal,2.75,3.25,0.5,18.18
40,Yashica Cherian,389,Mekhala Brar,Switcher,3.67,4.33,0.67,18.18
40,Yashica Cherian,1577,Anika Magar,Competitor_Loyal,2.75,3.25,0.5,18.18
41,Yashica Issac,1136,Anthony Randhawa,Competitor_Loyal,1.83,2.17,0.33,18.18
45,Wriddhish Bhardwaj,975,Nakul Sarkar,Switcher,7.33,8.67,1.33,18.18
46,Farhan Chada,1496,Viraj Dutta,Competitor_Loyal,2.75,3.25,0.5,18.18
47,Ekapad Walia,17,Siddharth Talwar,Brand_Loyal,11.0,13.0,2.0,18.18
48,Kabir Soman,363,Neelima Butala,Competitor_Loyal,2.75,3.25,0.5,18.18
48,Kabir Soman,1603,Advik Devan,Competitor_Loyal,3.67,4.33,0.67,18.18
53,Jai Kota,1817,Meghana Chaudhuri,Brand_Loyal,13.75,16.25,2.5,18.18
54,Devansh Nigam,1398,Kevin Mittal,Competitor_Loyal,2.2,2.6,0.4,18.18
56,Ekavir Bhargava,315,Ryan Chatterjee,Switcher,6.29,7.43,1.14,18.18
59,Arya Sunder,1544,Lakshit Garde,Competitor_Loyal,1.83,2.17,0.33,18.18
61,Urvashi Ray,1250,Oscar Hans,Switcher,5.5,6.5,1.0,18.18
63,Irya Sampath,1138,Yochana Bahri,Switcher,5.5,6.5,1.0,18.18
70,Faqid Savant,842,Inaya Chaudhari,Competitor_Loyal,3.67,4.33,0.67,18.18
73,Niharika Sunder,211,Vamakshi Barad,Competitor_Loyal,2.75,3.25,0.5,18.18
73,Niharika Sunder,1190,Adya Ghosh,Competitor_Loyal,2.2,2.6,0.4,18.18
75,Nitesh Raghavan,1441,Ishaan Subramaniam,Brand_Loyal,13.2,15.6,2.4,18.18
77,Bhavika Sampath,189,Tristan Dave,Switcher,7.33,8.67,1.33,18.18
77,Bhavika Sampath,1750,Arya Lalla,Competitor_Loyal,1.83,2.17,0.33,18.18
78,Mohammed Gupta,588,Netra Chanda,Competitor_Loyal,2.75,3.25,0.5,18.18
89,Karan Mital,1144,Alka Peri,Competitor_Loyal,2.75,3.25,0.5,18.18
90,Diya Bora,85,Yachana Luthra,Competitor_Loyal,2.2,2.6,0.4,18.18
90,Diya Bora,390,Jagrati Buch,Competitor_Loyal,2.75,3.25,0.5,18.18
90,Diya Bora,572,Pranit Kaul,Brand_Loyal,8.25,9.75,1.5,18.18
90,Diya Bora,1244,Nisha Mitter,Competitor_Loyal,2.75,3.25,0.5,18.18
90,Diya Bora,1764,Timothy Bobal,Brand_Loyal,9.17,10.83,1.67,18.18
92,Tanay Toor,1144,Alka Peri,Competitor_Loyal,2.75,3.25,0.5,18.18
93,Kevin Palla,426,Nidra Raj,Competitor_Loyal,2.75,3.25,0.5,18.18
93,Kevin Palla,1415,Chanchal Narula,Competitor_Loyal,2.75,3.25,0.5,18.18
94,Yash Pingle,248,Forum Sen,Competitor_Loyal,2.75,3.25,0.5,18.18
94,Yash Pingle,717,Yasti Dutta,Competitor_Loyal,1.83,2.17,0.33,18.18
96,Abhiram Mistry,37,Noah Ramachandran,Competitor_Loyal,2.75,3.25,0.5,18.18
96,Abhiram Mistry,1520,Krishna Ramaswamy,Competitor_Loyal,1.83,2.17,0.33,18.18
97,Krish Lalla,550,Liam Guha,Switcher,5.5,6.5,1.0,18.18
97,Krish Lalla,572,Pranit Kaul,Brand_Loyal,6.88,8.13,1.25,18.18
97,Krish Lalla,638,Azad Rama,Switcher,5.5,6.5,1.0,18.18
98,Hredhaan Dugal,973,Gagan Sule,Brand_Loyal,11.0,13.0,2.0,18.18
98,Hredhaan Dugal,1174,Liam Acharya,Competitor_Loyal,2.2,2.6,0.4,18.18
98,Hredhaan Dugal,1244,Nisha Mitter,Competitor_Loyal,2.75,3.25,0.5,18.18
101,Zayan Behl,1144,Alka Peri,Competitor_Loyal,2.75,3.25,0.5,18.18
101,Zayan Behl,1156,Samesh Nadig,Competitor_Loyal,1.83,2.17,0.33,18.18
103,Aarush Nath,1010,Ekta Dara,Competitor_Loyal,2.2,2.6,0.4,18.18
103,Aarush Nath,1942,Warhi Khosla,Competitor_Loyal,1.83,2.17,0.33,18.18
115,Amara Dutta,998,Gaurika Khare,Competitor_Loyal,1.83,2.17,0.33,18.18
115,Amara Dutta,1671,Benjamin Nadig,Switcher,11.0,13.0,2.0,18.18
104,Adweta Edwin,413,Onkar Karpe,Brand_Loyal,9.27,10.95,1.68,18.14
118,Inaya Mody,1924,Yashasvi Bir,Switcher,5.24,6.19,0.95,18.09
99,Baghyawati Kade,1765,Kalpit Deshmukh,Brand_Loyal,12.0,14.17,2.17,18.06
114,Gaurangi Sabharwal,542,Qarin Jha,Brand_Loyal,10.33,12.2,1.87,18.06
80,Dipta Bhandari,1306,Urvashi Andra,Switcher,8.82,10.41,1.59,18.04
29,Liam Koshy,441,Nidra Mishra,Competitor_Loyal,1.85,2.18,0.33,18.03
60,Kevin Solanki,531,Agastya Chakraborty,Brand_Loyal,7.63,9.0,1.38,18.03
82,Dakshesh Trivedi,866,Ekta Uppal,Switcher,5.81,6.86,1.05,18.03
3,Gagan Sami,1717,Yachana Mahajan,Switcher,6.25,7.38,1.13,18.0
38,Radhika Dugar,477,Sanaya Prasad,Brand_Loyal,12.5,14.75,2.25,18.0
51,Devika Rastogi,177,Lila Salvi,Switcher,8.33,9.83,1.5,18.0
57,Ekansh Balay,1376,Garima Jha,Switcher,6.25,7.38,1.13,18.0
3,Gagan Sami,1099,Owen Choudhary,Brand_Loyal,12.62,14.88,2.27,17.99
57,Ekansh Balay,812,Gopal Bawa,Brand_Loyal,9.89,11.67,1.78,17.98
11,Lajita Chatterjee,1652,Fiyaz Sangha,Switcher,9.75,11.5,1.75,17.95
41,Yashica Issac,1100,Yauvani Reddy,Switcher,6.5,7.67,1.17,17.95
48,Kabir Soman,1813,Rachit Maharaj,Competitor_Loyal,1.95,2.3,0.35,17.95
106,Faqid Dixit,216,Omya Garg,Switcher,7.8,9.2,1.4,17.95
114,Gaurangi Sabharwal,1692,Omisha Gola,Brand_Loyal,6.5,7.67,1.17,17.95
113,Nitara Bakshi,1410,Sachi Bail,Switcher,6.67,7.87,1.2,17.92
45,Wriddhish Bhardwaj,344,Sachi Dave,Switcher,8.38,9.88,1.5,17.91
52,Raksha Varughese,1094,Rajeshri Khare,Competitor_Loyal,2.79,3.29,0.5,17.91
112,Warjas Gaba,274,Janani Char,Brand_Loyal,8.19,9.65,1.46,17.87
8,Nathaniel Sami,108,Gopal Pradhan,Brand_Loyal,14.0,16.5,2.5,17.86
9,Arunima Dugal,194,Maanav De,Competitor_Loyal,3.5,4.13,0.63,17.86
11,Lajita Chatterjee,1071,Veda Shroff,Switcher,8.4,9.9,1.5,17.86
39,Aarush Lall,726,Nilima Tata,Switcher,7.0,8.25,1.25,17.86
