hcp_id,hcp_name,city_name,specialty,loyalty_tier,potential_score,total_visits,active_months,visits_per_month,potential_quartile,visit_quartile,coverage_flag
1845,Aahana Kashyap,Hyderabad,Diabetologist,Switcher,53,38,18,2.11,2,2,Appropriately-covered
1907,William Chana,Pune,Cardiologist,Switcher,53,38,18,2.11,2,2,Appropriately-covered
135,Pushti Magar,Chennai,Diabetologist,Switcher,53,41,15,2.28,2,2,Appropriately-covered
538,Shaurya Krish,Chennai,Cardiologist,Competitor_Loyal,53,43,17,2.39,2,3,Appropriately-covered
887,Laban Shankar,Pune,GP,Switcher,53,43,17,2.39,2,3,Appropriately-covered
1607,William Suresh,Pune,Cardiologist,Switcher,53,43,15,2.39,2,3,Appropriately-covered
591,Chatresh Oza,Mumbai,GP,Switcher,53,44,14,2.44,2,3,Appropriately-covered
1204,Kalpit Atwal,Pune,Diabetologist,Competitor_Loyal,53,48,17,2.67,2,3,Appropriately-covered
1655,Diya Mitra,Ahmedabad,Cardiologist,Competitor_Loyal,53,51,18,2.83,2,3,Appropriately-covered
866,Ekta Uppal,Patna,GP,Switcher,53,55,17,3.06,2,4,Appropriately-covered
582,Abhiram Swamy,Patna,Cardiologist,Switcher,53,61,17,3.39,2,4,Appropriately-covered
1668,Sanaya Panchal,Pune,GP,Switcher,53,64,17,3.56,2,4,Appropriately-covered
89,Christopher Amble,Lucknow,Diabetologist,Switcher,53,80,18,4.44,2,4,Appropriately-covered
275,Gopal Dasgupta,Indore,Diabetologist,Brand_Loyal,53,90,18,5.0,2,4,Appropriately-covered
1302,Sachi Mane,Lucknow,Cardiologist,Brand_Loyal,53,100,18,5.56,2,4,Appropriately-covered
379,Edhitha Palan,Bhubaneswar,GP,Brand_Loyal,53,117,18,6.5,2,4,Appropriately-covered
1028,Sanya Mutti,Kochi,GP,Brand_Loyal,53,118,18,6.56,2,4,Appropriately-covered
1207,Widisha Badami,Kochi,Diabetologist,Switcher,53,141,18,7.83,2,4,Appropriately-covered
441,Nidra Mishra,Chandigarh,GP,Competitor_Loyal,53,164,18,9.11,2,4,Appropriately-covered
1158,Jai Sami,Chennai,Cardiologist,Switcher,52,23,13,1.28,2,1,Appropriately-covered
1740,Aarna Patla,Mumbai,Diabetologist,Switcher,52,26,12,1.44,2,1,Appropriately-covered
1184,Ekta Gopal,Delhi,Diabetologist,Competitor_Loyal,52,27,13,1.5,2,1,Appropriately-covered
553,Chandran Bumb,Delhi,GP,Switcher,52,28,15,1.56,2,1,Appropriately-covered
1257,Vasudha Pillay,Mumbai,GP,Brand_Loyal,52,29,15,1.61,2,1,Appropriately-covered
872,Raksha Manne,Bangalore,GP,Brand_Loyal,52,30,14,1.67,2,1,Appropriately-covered
513,Neelima Sarna,Bangalore,Diabetologist,Competitor_Loyal,52,32,16,1.78,2,1,Appropriately-covered
747,Rayaan Trivedi,Delhi,Cardiologist,Competitor_Loyal,52,32,13,1.78,2,1,Appropriately-covered
67,Maya Narain,Chennai,Diabetologist,Switcher,52,33,17,1.83,2,1,Appropriately-covered
737,Girish Bath,Hyderabad,Diabetologist,Brand_Loyal,52,34,15,1.89,2,2,Appropriately-covered
1795,Charles Dyal,Kolkata,Diabetologist,Competitor_Loyal,52,34,15,1.89,2,2,Appropriately-covered
338,Aadhya Andra,Delhi,Cardiologist,Competitor_Loyal,52,35,16,1.94,2,2,Appropriately-covered
877,Chanchal Sheth,Bangalore,Diabetologist,Switcher,52,37,16,2.06,2,2,Appropriately-covered
179,Victor Mutti,Kolkata,Cardiologist,Brand_Loyal,52,38,16,2.11,2,2,Appropriately-covered
322,Ucchal Tiwari,Hyderabad,Diabetologist,Switcher,52,38,16,2.11,2,2,Appropriately-covered
862,Vedhika Bhagat,Pune,Diabetologist,Competitor_Loyal,52,39,15,2.17,2,2,Appropriately-covered
1809,Gaurang Dayal,Hyderabad,Cardiologist,Switcher,52,39,17,2.17,2,2,Appropriately-covered
1064,Yuvraj Kara,Hyderabad,GP,Brand_Loyal,52,40,16,2.22,2,2,Appropriately-covered
1734,Sai Parsa,Bangalore,Diabetologist,Competitor_Loyal,52,41,15,2.28,2,3,Appropriately-covered
671,Mitali Kamdar,Chennai,Cardiologist,Switcher,52,42,16,2.33,2,3,Appropriately-covered
1507,Onkar Golla,Hyderabad,GP,Switcher,52,43,17,2.39,2,3,Appropriately-covered
137,Devika Dayal,Hyderabad,GP,Competitor_Loyal,52,44,18,2.44,2,3,Appropriately-covered
1140,Hardik Contractor,Delhi,GP,Competitor_Loyal,52,44,18,2.44,2,3,Appropriately-covered
1424,Ridhi Boase,Pune,Cardiologist,Brand_Loyal,52,46,18,2.56,2,3,Appropriately-covered
435,Samuel Luthra,Hyderabad,GP,Switcher,52,49,16,2.72,2,3,Appropriately-covered
921,Aayush Tripathi,Ahmedabad,Cardiologist,Competitor_Loyal,52,50,17,2.78,2,3,Appropriately-covered
903,Vrinda Lanka,Hyderabad,Cardiologist,Switcher,52,55,18,3.06,2,4,Appropriately-covered
614,Nisha Vig,Pune,Diabetologist,Competitor_Loyal,52,56,17,3.11,2,4,Appropriately-covered
1697,Rajeshri Rana,Patna,Diabetologist,Switcher,52,59,17,3.28,2,4,Appropriately-covered
422,Laksh Dubey,Lucknow,GP,Switcher,52,62,16,3.44,2,4,Appropriately-covered
922,Indrajit Shah,Patna,Diabetologist,Competitor_Loyal,52,65,18,3.61,2,4,Appropriately-covered
252,Diya Dora,Lucknow,Diabetologist,Switcher,52,71,18,3.94,2,4,Appropriately-covered
2,Udarsh Bala,Jaipur,Diabetologist,Switcher,52,72,18,4.0,2,4,Appropriately-covered
808,Laksh Barad,Jaipur,GP,Brand_Loyal,52,81,18,4.5,2,4,Appropriately-covered
1511,Ucchal Sen,Lucknow,Diabetologist,Competitor_Loyal,52,89,18,4.94,2,4,Appropriately-covered
1514,Benjamin Sengupta,Lucknow,Diabetologist,Switcher,52,99,18,5.5,2,4,Appropriately-covered
1615,Devika Naidu,Bhubaneswar,Diabetologist,Switcher,52,119,18,6.61,2,4,Appropriately-covered
1106,Ridhi Batra,Kochi,Cardiologist,Brand_Loyal,52,132,18,7.33,2,4,Appropriately-covered
464,Sathvik Sankar,Mumbai,Diabetologist,Competitor_Loyal,51,17,13,0.94,2,1,Appropriately-covered
1751,Mitesh Tandon,Mumbai,GP,Competitor_Loyal,51,25,15,1.39,2,1,Appropriately-covered
161,Chavvi Khurana,Bangalore,Cardiologist,Switcher,51,26,15,1.44,2,1,Appropriately-covered
429,Ayaan Pandey,Chennai,GP,Competitor_Loyal,51,27,14,1.5,2,1,Appropriately-covered
1139,Libni Doshi,Delhi,Diabetologist,Brand_Loyal,51,28,14,1.56,2,1,Appropriately-covered
75,Zashil Butala,Chennai,Diabetologist,Switcher,51,29,17,1.61,2,1,Appropriately-covered
208,Advay Dhaliwal,Kolkata,Diabetologist,Competitor_Loyal,51,31,15,1.72,2,1,Appropriately-covered
1557,Ijaya Muni,Bangalore,GP,Switcher,51,31,15,1.72,2,1,Appropriately-covered
1764,Timothy Bobal,Mumbai,Diabetologist,Brand_Loyal,51,32,17,1.78,2,1,Appropriately-covered
1785,Gaurangi Hora,Mumbai,Diabetologist,Switcher,51,34,14,1.89,2,2,Appropriately-covered
310,Zaid Dara,Delhi,GP,Competitor_Loyal,51,35,15,1.94,2,2,Appropriately-covered
1977,Max Om,Mumbai,GP,Switcher,51,35,16,1.94,2,2,Appropriately-covered
807,Girik Subramaniam,Kolkata,GP,Switcher,51,38,16,2.11,2,2,Appropriately-covered
1051,Jackson Jha,Bangalore,Diabetologist,Switcher,51,38,15,2.11,2,2,Appropriately-covered
1686,Finn Solanki,Hyderabad,GP,Switcher,51,38,18,2.11,2,2,Appropriately-covered
186,Ojas Suri,Chennai,Cardiologist,Switcher,51,39,17,2.17,2,2,Appropriately-covered
1012,Pranav Lanka,Delhi,Cardiologist,Switcher,51,40,17,2.22,2,2,Appropriately-covered
1057,Janaki Zacharia,Pune,GP,Competitor_Loyal,51,40,14,2.22,2,2,Appropriately-covered
1746,Vasatika Dada,Kolkata,Diabetologist,Switcher,51,40,18,2.22,2,2,Appropriately-covered
235,Ganga Keer,Hyderabad,Diabetologist,Competitor_Loyal,51,42,17,2.33,2,3,Appropriately-covered
930,Viraj Bora,Pune,GP,Switcher,51,42,17,2.33,2,3,Appropriately-covered
189,Tristan Dave,Kolkata,GP,Switcher,51,44,17,2.44,2,3,Appropriately-covered
764,Azaan Nori,Mumbai,Diabetologist,Competitor_Loyal,51,45,16,2.5,2,3,Appropriately-covered
1189,Nisha Savant,Chennai,GP,Switcher,51,45,16,2.5,2,3,Appropriately-covered
95,Ira Mane,Ahmedabad,Diabetologist,Switcher,51,47,16,2.61,2,3,Appropriately-covered
1292,Krishna Parikh,Ahmedabad,Diabetologist,Switcher,51,48,17,2.67,2,3,Appropriately-covered
1702,Siddharth Doctor,Kolkata,GP,Competitor_Loyal,51,48,18,2.67,2,3,Appropriately-covered
611,Chandresh Chaudhry,Hyderabad,Cardiologist,Brand_Loyal,51,53,18,2.94,2,3,Appropriately-covered
1828,Leela Thakur,Hyderabad,GP,Competitor_Loyal,51,53,16,2.94,2,4,Appropriately-covered
497,Karan Vyas,Patna,GP,Switcher,51,66,18,3.67,2,4,Appropriately-covered
805,Hema Gera,Ahmedabad,GP,Competitor_Loyal,51,70,18,3.89,2,4,Appropriately-covered
213,Anirudh Sharaf,Lucknow,GP,Brand_Loyal,51,75,18,4.17,2,4,Appropriately-covered
116,Champak Narula,Jaipur,Diabetologist,Competitor_Loyal,51,83,18,4.61,2,4,Appropriately-covered
462,Krishna Bhatnagar,Jaipur,GP,Switcher,51,85,18,4.72,2,4,Appropriately-covered
1114,Mason Wable,Jaipur,Cardiologist,Switcher,51,88,18,4.89,2,4,Appropriately-covered
139,Qasim Sarraf,Indore,Diabetologist,Brand_Loyal,51,97,18,5.39,2,4,Appropriately-covered
1864,Sara Chakrabarti,Kochi,Diabetologist,Brand_Loyal,51,113,18,6.28,2,4,Appropriately-covered
24,Kritika Rau,Kochi,Cardiologist,Brand_Loyal,51,123,18,6.83,2,4,Appropriately-covered
9,Aahana Pillay,Delhi,Cardiologist,Switcher,50,17,9,0.94,2,1,Appropriately-covered
1100,Yauvani Reddy,Bangalore,Cardiologist,Switcher,50,26,15,1.44,2,1,Appropriately-covered
1690,Bhavna Sarma,Delhi,Cardiologist,Switcher,50,26,14,1.44,2,1,Appropriately-covered
453,Ayaan D’Alia,Delhi,Cardiologist,Competitor_Loyal,50,27,16,1.5,2,1,Appropriately-covered
687,Isha Ghose,Chennai,Diabetologist,Competitor_Loyal,50,27,13,1.5,2,1,Appropriately-covered
1142,Harini Dada,Kolkata,GP,Switcher,50,27,13,1.5,2,1,Appropriately-covered
19,Ishita Shanker,Mumbai,Diabetologist,Competitor_Loyal,50,28,13,1.56,2,1,Appropriately-covered
249,Advik Konda,Chennai,GP,Brand_Loyal,50,28,15,1.56,2,1,Appropriately-covered
1080,Divya Babu,Bangalore,Cardiologist,Competitor_Loyal,50,29,13,1.61,2,1,Appropriately-covered
1361,Banjeet Balasubramanian,Delhi,Cardiologist,Switcher,50,30,16,1.67,2,1,Appropriately-covered
1266,Krish Thakkar,Mumbai,Diabetologist,Competitor_Loyal,50,31,15,1.72,2,1,Appropriately-covered
387,Logan Sood,Bangalore,GP,Switcher,50,32,15,1.78,2,1,Appropriately-covered
729,Om Shankar,Chennai,Cardiologist,Switcher,50,32,16,1.78,2,1,Appropriately-covered
1283,Eta Thakkar,Mumbai,Diabetologist,Competitor_Loyal,50,32,15,1.78,2,1,Appropriately-covered
325,Shivani Sinha,Mumbai,GP,Switcher,50,33,16,1.83,2,1,Appropriately-covered
1329,Arin Muni,Mumbai,Diabetologist,Switcher,50,33,17,1.83,2,1,Appropriately-covered
1624,Panini Chawla,Kolkata,GP,Brand_Loyal,50,34,15,1.89,2,2,Appropriately-covered
1301,Viraj Ben,Bangalore,Diabetologist,Competitor_Loyal,50,36,16,2.0,2,2,Appropriately-covered
241,Falak Agate,Chennai,GP,Competitor_Loyal,50,37,16,2.06,2,2,Appropriately-covered
319,Shaurya Saran,Pune,Cardiologist,Competitor_Loyal,50,38,14,2.11,2,2,Appropriately-covered
896,Chakrika Koshy,Bangalore,Diabetologist,Switcher,50,38,15,2.11,2,2,Appropriately-covered
1505,Thomas Merchant,Pune,Diabetologist,Brand_Loyal,50,39,16,2.17,2,2,Appropriately-covered
1254,Isaiah Bhagat,Mumbai,Cardiologist,Switcher,50,40,16,2.22,2,2,Appropriately-covered
1308,Farhan Saran,Hyderabad,GP,Switcher,50,40,17,2.22,2,2,Appropriately-covered
1710,Parth Swaminathan,Chennai,Cardiologist,Switcher,50,40,15,2.22,2,2,Appropriately-covered
1452,Banjeet Deol,Pune,Diabetologist,Switcher,50,41,16,2.28,2,3,Appropriately-covered
92,Frado Lad,Chennai,Cardiologist,Switcher,50,42,17,2.33,2,3,Appropriately-covered
104,Hemangini Gade,Hyderabad,Cardiologist,Switcher,50,42,15,2.33,2,3,Appropriately-covered
1372,Peter Som,Hyderabad,Diabetologist,Brand_Loyal,50,42,18,2.33,2,3,Appropriately-covered
911,Harsh Amble,Hyderabad,Diabetologist,Competitor_Loyal,50,43,17,2.39,2,3,Appropriately-covered
1363,Lipika Madan,Chennai,Diabetologist,Switcher,50,43,17,2.39,2,3,Appropriately-covered
771,Hritik Swaminathan,Delhi,Diabetologist,Brand_Loyal,50,45,18,2.5,2,3,Appropriately-covered
593,Pranit Munshi,Pune,Cardiologist,Competitor_Loyal,50,48,18,2.67,2,3,Appropriately-covered
730,Chakrika Som,Ahmedabad,Diabetologist,Switcher,50,48,18,2.67,2,3,Appropriately-covered
765,Veda Sankar,Ahmedabad,GP,Switcher,50,49,18,2.72,2,3,Appropriately-covered
1370,Chatresh Hari,Pune,Diabetologist,Switcher,50,52,18,2.89,2,3,Appropriately-covered
173,Omisha Sharma,Ahmedabad,GP,Brand_Loyal,50,53,17,2.94,2,3,Appropriately-covered
35,Chandani Ramakrishnan,Pune,GP,Switcher,50,54,18,3.0,2,4,Appropriately-covered
303,Liam Chadha,Ahmedabad,Cardiologist,Switcher,50,55,17,3.06,2,4,Appropriately-covered
1501,Gunbir Sinha,Hyderabad,GP,Switcher,50,56,17,3.11,2,4,Appropriately-covered
1972,Baljiwan Gera,Hyderabad,Diabetologist,Brand_Loyal,50,56,17,3.11,2,4,Appropriately-covered
1609,Mohammed Thakur,Ahmedabad,GP,Switcher,50,58,18,3.22,2,4,Appropriately-covered
644,Ojasvi Savant,Ahmedabad,Cardiologist,Competitor_Loyal,50,60,16,3.33,2,4,Appropriately-covered
832,Peter Shan,Patna,Diabetologist,Switcher,50,60,18,3.33,2,4,Appropriately-covered
1543,Tristan Mall,Ahmedabad,GP,Switcher,50,66,18,3.67,2,4,Appropriately-covered
879,Falak Merchant,Jaipur,GP,Brand_Loyal,50,74,17,4.11,2,4,Appropriately-covered
574,Manan Sha,Indore,Diabetologist,Switcher,50,77,16,4.28,2,4,Appropriately-covered
633,Anirudh Kunda,Jaipur,Diabetologist,Switcher,50,85,18,4.72,2,4,Appropriately-covered
609,Lajita Walia,Lucknow,Cardiologist,Brand_Loyal,50,90,17,5.0,2,4,Appropriately-covered
1911,Reyansh Bail,Bhubaneswar,GP,Brand_Loyal,50,114,18,6.33,2,4,Appropriately-covered
492,Daksha Gala,Chandigarh,Cardiologist,Brand_Loyal,50,164,18,9.11,2,4,Appropriately-covered
698,Garima Patel,Kolkata,GP,Switcher,49,20,12,1.11,2,1,Appropriately-covered
1937,Faqid Gokhale,Kolkata,Diabetologist,Brand_Loyal,49,23,12,1.28,2,1,Appropriately-covered
1679,Ishaan Shenoy,Delhi,Diabetologist,Competitor_Loyal,49,25,14,1.39,2,1,Appropriately-covered
1021,Samesh Biswas,Delhi,GP,Switcher,49,27,14,1.5,2,1,Appropriately-covered
620,Inaya Kunda,Chennai,Cardiologist,Switcher,49,28,13,1.56,2,1,Appropriately-covered
1793,Farhan Sengupta,Bangalore,GP,Switcher,49,29,12,1.61,2,1,Appropriately-covered
1187,Sneha Sem,Mumbai,Diabetologist,Brand_Loyal,49,32,17,1.78,2,1,Appropriately-covered
1970,Guneet Hora,Kolkata,GP,Competitor_Loyal,49,32,13,1.78,2,1,Appropriately-covered
1311,Avni Dey,Kolkata,GP,Switcher,49,33,14,1.83,2,1,Appropriately-covered
886,Jyoti Iyer,Chennai,Diabetologist,Switcher,49,34,16,1.89,2,2,Appropriately-covered
1400,Omkaar Banik,Kolkata,GP,Switcher,49,34,16,1.89,2,2,Appropriately-covered
1628,Wishi Iyengar,Kolkata,Cardiologist,Switcher,49,35,17,1.94,2,2,Appropriately-covered
25,Xalak Walla,Pune,GP,Brand_Loyal,49,37,16,2.06,2,2,Appropriately-covered
71,Falan Jain,Chennai,Cardiologist,Switcher,49,37,14,2.06,2,2,Appropriately-covered
604,Pallavi Pau,Kolkata,Diabetologist,Switcher,49,38,14,2.11,2,2,Appropriately-covered
1695,Vincent Venkatesh,Ahmedabad,GP,Switcher,49,40,16,2.22,2,2,Appropriately-covered
394,Indali Sangha,Chennai,Cardiologist,Switcher,49,41,16,2.28,2,2,Appropriately-covered
1126,Naveen Kumer,Kolkata,Cardiologist,Switcher,49,42,15,2.33,2,3,Appropriately-covered
1689,Megha Balasubramanian,Kolkata,Cardiologist,Competitor_Loyal,49,43,17,2.39,2,3,Appropriately-covered
1692,Omisha Gola,Ahmedabad,GP,Brand_Loyal,49,43,15,2.39,2,3,Appropriately-covered
138,Varsha Mody,Pune,Diabetologist,Brand_Loyal,49,46,15,2.56,2,3,Appropriately-covered
814,Darsh Ram,Hyderabad,Cardiologist,Brand_Loyal,49,46,18,2.56,2,3,Appropriately-covered
306,Gaurang Ahuja,Ahmedabad,GP,Switcher,49,48,17,2.67,2,3,Appropriately-covered
1376,Garima Jha,Hyderabad,Diabetologist,Switcher,49,48,16,2.67,2,3,Appropriately-covered
1340,Rushil Iyengar,Hyderabad,GP,Switcher,49,52,18,2.89,2,3,Appropriately-covered
1444,Raghav Vora,Ahmedabad,GP,Brand_Loyal,49,57,17,3.17,2,4,Appropriately-covered
1673,Kamya Chauhan,Lucknow,Cardiologist,Brand_Loyal,49,73,18,4.06,2,4,Appropriately-covered
795,Farhan Randhawa,Lucknow,Diabetologist,Switcher,49,75,18,4.17,2,4,Appropriately-covered
1712,Onveer Sharma,Lucknow,GP,Competitor_Loyal,49,76,17,4.22,2,4,Appropriately-covered
978,Januja Pradhan,Lucknow,GP,Switcher,49,78,18,4.33,2,4,Appropriately-covered
733,Kai Chad,Lucknow,Diabetologist,Switcher,49,80,18,4.44,2,4,Appropriately-covered
528,Gayathri Deep,Lucknow,Cardiologist,Brand_Loyal,49,85,17,4.72,2,4,Appropriately-covered
549,Ishita Desai,Bhubaneswar,GP,Switcher,49,118,18,6.56,2,4,Appropriately-covered
897,Kamya Chakraborty,Bhubaneswar,Cardiologist,Competitor_Loyal,49,123,18,6.83,2,4,Appropriately-covered
1386,Vasudha Dhaliwal,Mumbai,Diabetologist,Competitor_Loyal,48,21,11,1.17,1,1,Appropriately-covered
445,Jagvi Chokshi,Mumbai,Diabetologist,Switcher,48,22,12,1.22,1,1,Appropriately-covered
1945,Hredhaan Deep,Mumbai,GP,Switcher,48,24,12,1.33,1,1,Appropriately-covered
700,Frederick Khurana,Delhi,GP,Brand_Loyal,48,26,14,1.44,1,1,Appropriately-covered
670,Lekha Gupta,Delhi,GP,Switcher,48,28,15,1.56,1,1,Appropriately-covered
1224,Aarna Gole,Kolkata,Diabetologist,Competitor_Loyal,48,28,14,1.56,1,1,Appropriately-covered
1513,Gavin Comar,Mumbai,GP,Switcher,48,28,13,1.56,1,1,Appropriately-covered
890,Xavier Nanda,Bangalore,GP,Competitor_Loyal,48,30,13,1.67,1,1,Appropriately-covered
1006,Vansha Iyengar,Bangalore,Diabetologist,Switcher,48,30,16,1.67,1,1,Appropriately-covered
1156,Samesh Nadig,Mumbai,GP,Competitor_Loyal,48,30,15,1.67,1,1,Appropriately-covered
1149,Brinda Date,Delhi,Diabetologist,Switcher,48,31,14,1.72,1,1,Appropriately-covered
1349,Chandresh Manda,Bangalore,Cardiologist,Switcher,48,31,13,1.72,1,1,Appropriately-covered
1880,Wahab Yogi,Delhi,Cardiologist,Brand_Loyal,48,31,15,1.72,1,1,Appropriately-covered
223,Charan Loyal,Bangalore,Cardiologist,Switcher,48,32,16,1.78,1,1,Appropriately-covered
1248,Krishna Sabharwal,Chennai,Cardiologist,Switcher,48,32,16,1.78,1,1,Appropriately-covered
1922,Keya Kumar,Mumbai,Cardiologist,Competitor_Loyal,48,32,14,1.78,1,1,Appropriately-covered
77,Sanaya Thaman,Mumbai,Diabetologist,Switcher,48,33,14,1.83,1,1,Appropriately-covered
1439,Lipika Setty,Delhi,Diabetologist,Switcher,48,33,12,1.83,1,1,Appropriately-covered
184,Siya Shan,Mumbai,GP,Competitor_Loyal,48,34,17,1.89,1,1,Appropriately-covered
1049,Vaishnavi Bora,Delhi,Cardiologist,Competitor_Loyal,48,34,17,1.89,1,2,Appropriately-covered
424,Advika Sahni,Bangalore,Cardiologist,Competitor_Loyal,48,36,16,2.0,1,2,Appropriately-covered
813,Adweta Raj,Delhi,Cardiologist,Competitor_Loyal,48,36,16,2.0,1,2,Appropriately-covered
1289,Anita Nayak,Delhi,GP,Switcher,48,36,15,2.0,1,2,Appropriately-covered
82,Champak Rao,Kolkata,GP,Competitor_Loyal,48,37,16,2.06,1,2,Appropriately-covered
1893,Jasmit Pall,Mumbai,GP,Switcher,48,38,15,2.11,1,2,Appropriately-covered
376,Ganga Parikh,Kolkata,Diabetologist,Switcher,48,39,17,2.17,2,2,Appropriately-covered
963,Omkaar Rai,Bangalore,GP,Switcher,48,39,18,2.17,2,2,Appropriately-covered
1546,Manbir Bhatti,Delhi,Cardiologist,Switcher,48,40,17,2.22,2,2,Appropriately-covered
56,Upma Wali,Ahmedabad,Cardiologist,Competitor_Loyal,48,41,16,2.28,2,2,Appropriately-covered
190,Vidhi Mital,Kolkata,Diabetologist,Competitor_Loyal,48,41,17,2.28,2,2,Appropriately-covered
741,Jairaj Balakrishnan,Delhi,Cardiologist,Competitor_Loyal,48,42,16,2.33,2,3,Appropriately-covered
889,Isaac Brahmbhatt,Ahmedabad,Diabetologist,Switcher,48,45,18,2.5,2,3,Appropriately-covered
1776,Varsha Pall,Ahmedabad,Diabetologist,Competitor_Loyal,48,46,17,2.56,2,3,Appropriately-covered
929,Raagini Gala,Hyderabad,GP,Brand_Loyal,48,47,16,2.61,2,3,Appropriately-covered
1232,Aarav Bobal,Ahmedabad,Cardiologist,Brand_Loyal,48,49,16,2.72,2,3,Appropriately-covered
951,Yash Balakrishnan,Ahmedabad,Diabetologist,Switcher,48,50,17,2.78,2,3,Appropriately-covered
1473,Ekanta Kala,Pune,Cardiologist,Switcher,48,51,18,2.83,2,3,Appropriately-covered
1356,Zayyan Som,Hyderabad,Cardiologist,Switcher,48,53,18,2.94,2,4,Appropriately-covered
1683,Utkarsh Sule,Ahmedabad,Diabetologist,Switcher,48,55,18,3.06,2,4,Appropriately-covered
117,Oliver Bhattacharyya,Hyderabad,Cardiologist,Brand_Loyal,48,57,18,3.17,2,4,Appropriately-covered
992,Inaya Mukherjee,Lucknow,Diabetologist,Switcher,48,72,18,4.0,2,4,Appropriately-covered
1974,Harinakshi Grover,Jaipur,Diabetologist,Switcher,48,78,18,4.33,2,4,Appropriately-covered
408,Maanas Manne,Jaipur,Diabetologist,Competitor_Loyal,48,80,18,4.44,2,4,Appropriately-covered
775,Yashica Rajagopalan,Lucknow,Diabetologist,Competitor_Loyal,48,81,18,4.5,2,4,Appropriately-covered
1040,Jagat Kulkarni,Indore,Cardiologist,Switcher,48,81,18,4.5,2,4,Appropriately-covered
1824,Bakhshi Date,Jaipur,GP,Brand_Loyal,48,82,18,4.56,2,4,Appropriately-covered
1971,Riya Sachdeva,Lucknow,GP,Competitor_Loyal,48,82,18,4.56,2,4,Appropriately-covered
548,Rushil Patel,Bhubaneswar,Diabetologist,Brand_Loyal,48,99,18,5.5,2,4,Appropriately-covered
1756,Sathvik Solanki,Bhubaneswar,GP,Switcher,48,132,18,7.33,2,4,Appropriately-covered
53,Omya Kothari,Kochi,GP,Competitor_Loyal,48,139,18,7.72,2,4,Appropriately-covered
1706,Vyanjana Som,Mumbai,GP,Competitor_Loyal,47,16,9,0.89,1,1,Appropriately-covered
616,Prisha Nadig,Mumbai,Diabetologist,Switcher,47,23,13,1.28,1,1,Appropriately-covered
1598,Advay Bora,Mumbai,Diabetologist,Competitor_Loyal,47,23,15,1.28,1,1,Appropriately-covered
416,Vincent Kapur,Mumbai,GP,Switcher,47,24,15,1.33,1,1,Appropriately-covered
1967,Girik Keer,Delhi,GP,Switcher,47,24,13,1.33,1,1,Appropriately-covered
346,Parth Hari,Mumbai,Diabetologist,Competitor_Loyal,47,26,15,1.44,1,1,Appropriately-covered
517,Deepa Nigam,Mumbai,Diabetologist,Competitor_Loyal,47,26,13,1.44,1,1,Appropriately-covered
202,Nidra Thakkar,Bangalore,Diabetologist,Competitor_Loyal,47,27,11,1.5,1,1,Appropriately-covered
395,Yashasvi Jain,Bangalore,GP,Brand_Loyal,47,27,15,1.5,1,1,Appropriately-covered
1445,Sudiksha Madan,Delhi,GP,Switcher,47,27,14,1.5,1,1,Appropriately-covered
1666,Oviya Tata,Kolkata,Cardiologist,Switcher,47,30,14,1.67,1,1,Appropriately-covered
352,David Devi,Bangalore,GP,Brand_Loyal,47,31,16,1.72,1,1,Appropriately-covered
979,Aayush Mukhopadhyay,Mumbai,Diabetologist,Brand_Loyal,47,31,13,1.72,1,1,Appropriately-covered
1011,Falak Divan,Chennai,Cardiologist,Switcher,47,31,14,1.72,1,1,Appropriately-covered
491,Bhavini Sundaram,Mumbai,Diabetologist,Competitor_Loyal,47,32,16,1.78,1,1,Appropriately-covered
1862,Qushi Dhillon,Mumbai,Diabetologist,Switcher,47,34,14,1.89,1,2,Appropriately-covered
1752,Janaki Chhabra,Kolkata,Cardiologist,Competitor_Loyal,47,36,17,2.0,1,2,Appropriately-covered
496,Harshil Munshi,Chennai,Diabetologist,Competitor_Loyal,47,37,17,2.06,1,2,Appropriately-covered
854,Dipta Ray,Chennai,GP,Competitor_Loyal,47,37,16,2.06,1,2,Appropriately-covered
1345,Gaurav Anand,Mumbai,Cardiologist,Switcher,47,37,15,2.06,1,2,Appropriately-covered
1074,Udyati Mohanty,Bangalore,GP,Switcher,47,38,16,2.11,1,2,Appropriately-covered
1056,Advik Ray,Pune,Cardiologist,Competitor_Loyal,47,39,17,2.17,1,2,Appropriately-covered
238,Manbir Dhar,Chennai,GP,Competitor_Loyal,47,40,16,2.22,1,2,Appropriately-covered
1999,Rachita Rana,Chennai,Diabetologist,Brand_Loyal,47,40,15,2.22,1,2,Appropriately-covered
1723,Aryan Ratti,Ahmedabad,Cardiologist,Switcher,47,41,16,2.28,1,3,Appropriately-covered
1544,Lakshit Garde,Hyderabad,Diabetologist,Competitor_Loyal,47,42,14,2.33,1,3,Appropriately-covered
74,Yasti Borde,Hyderabad,Cardiologist,Switcher,47,43,17,2.39,1,3,Appropriately-covered
755,Bimala Jain,Pune,Diabetologist,Competitor_Loyal,47,43,16,2.39,1,3,Appropriately-covered
1589,Daksha Mangat,Delhi,Diabetologist,Competitor_Loyal,47,43,16,2.39,1,3,Appropriately-covered
388,Mitali Divan,Ahmedabad,Cardiologist,Switcher,47,48,15,2.67,1,3,Appropriately-covered
1275,Daksh Nazareth,Pune,Cardiologist,Competitor_Loyal,47,48,15,2.67,1,3,Appropriately-covered
